onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n02111129_4432	1	256	0	0.000000
40	8	1	n02006656_3800	1	130	0	0.000000
48	8	1	n01491361_12008	1	4	0	0.000000
56	8	1	n02396427_13761	1	343	0	0.000000
64	8	1	n02130308_8726	1	294	0	0.000000
72	8	1	n01685808_750	1	42	0	0.000000
80	8	1	n04509417_3608	1	881	0	0.000000
88	8	1	n07753592_3731	1	955	0	0.000000
96	8	2	n07753592_3731	1	955	1	97.028472
104	8	1	n02669723_818	1	401	0	0.000000
112	8	1	n04335435_9717	1	830	0	0.000000
120	8	1	n02101006_5235	1	215	0	0.000000
128	8	1	n04116512_290	1	768	0	0.000000
136	8	1	n03956157_1322	1	728	0	0.000000
144	8	1	n04099969_339	1	766	0	0.000000
152	8	1	n03042490_5859	1	501	0	0.000000
160	8	1	n03899768_36177	1	707	0	0.000000
168	8	1	n02950826_10443	1	472	0	0.000000
176	8	1	n04485082_4265	1	873	0	0.000000
184	8	1	n02504458_12555	1	387	0	0.000000
192	8	1	n02927161_4797	1	468	0	0.000000
200	8	1	n03125729_285	1	517	0	0.000000
208	8	1	n04366367_908	1	840	0	0.000000
216	8	1	n03891332_2587	1	705	0	0.000000
224	8	1	n07760859_10405	1	957	0	0.000000
232	8	2	n07760859_10405	1	957	1	233.030457
240	8	1	n01644900_651	1	33	0	0.000000
248	8	1	n02090622_9201	1	170	0	0.000000
256	8	1	n01806567_1909	1	86	0	0.000000
264	8	2	n01806567_1909	1	86	1	265.028245
272	8	1	n03720891_36026	1	642	0	0.000000
280	8	1	n01883070_3009	1	107	0	0.000000
288	8	1	n04591157_2620	1	907	0	0.000000
296	8	1	n03065424_3932	1	507	0	0.000000
304	8	1	n03706229_838	1	636	0	0.000000
312	8	1	n02869837_15475	1	453	0	0.000000
320	8	1	n02093256_5295	1	180	0	0.000000
328	8	1	n03690938_8303	1	632	0	0.000000
336	8	1	n02951358_17438	1	473	0	0.000000
344	8	1	n01914609_2	1	109	0	0.000000
352	8	1	n04435653_8968	1	859	0	0.000000
360	8	1	n02509815_31600	1	388	0	0.000000
368	8	1	n01930112_4327	1	112	0	0.000000
376	8	2	n01930112_4327	1	112	1	377.034447
384	8	1	n06596364_14287	1	918	0	0.000000
392	8	1	n03146219_193	1	525	0	0.000000
400	8	2	n03146219_193	1	525	1	401.032680
408	8	1	n03400231_4555	1	568	0	0.000000
416	8	1	n07714571_1021	1	937	0	0.000000
424	8	1	n13133613_48118	1	999	0	0.000000
432	8	1	n12267677_17619	1	989	0	0.000000
440	8	1	n04070727_903	1	761	0	0.000000
448	8	1	n02692877_38626	1	406	0	0.000000
456	8	1	n02099601_559	1	208	0	0.000000
464	8	1	n02056570_6265	1	146	0	0.000000
472	6	-2	n/a	n/a	n/a	n/a	n/a
