onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n02445715_30373	1	362	0	0.000000
40	8	1	n01641577_6824	1	31	0	0.000000
48	8	1	n01796340_18400	1	82	0	0.000000
56	8	1	n03776460_21412	1	661	0	0.000000
64	8	1	n04483307_1300	1	872	0	0.000000
72	8	1	n01494475_14507	1	5	0	0.000000
80	8	1	n02089867_8536	1	167	0	0.000000
88	8	1	n04591157_2620	1	907	0	0.000000
96	8	1	n02704792_8631	1	409	0	0.000000
104	8	1	n02870880_3015	1	454	0	0.000000
112	8	1	n04482393_4735	1	871	0	0.000000
120	8	1	n03494278_273	1	594	0	0.000000
128	8	1	n06596364_14287	1	918	0	0.000000
136	8	1	n03249569_64389	1	542	0	0.000000
144	8	1	n04507155_1210	1	880	0	0.000000
152	8	2	n04507155_1210	1	880	1	153.030669
160	8	1	n02102177_3362	1	219	0	0.000000
168	8	2	n02102177_3362	1	219	1	169.029151
176	8	1	n02085620_3681	1	152	0	0.000000
184	8	1	n02125311_1139	1	287	0	0.000000
192	8	1	n01496331_25573	1	6	0	0.000000
200	8	1	n07693725_5383	1	932	0	0.000000
208	8	1	n03476684_1210	1	585	0	0.000000
216	8	1	n02112350_7529	1	262	0	0.000000
224	8	1	n02606052_5128	1	393	0	0.000000
232	8	1	n03877472_17900	1	698	0	0.000000
240	8	2	n03877472_17900	1	698	0	0.000000
248	8	1	n03759954_9444	1	651	0	0.000000
256	8	1	n02017213_4905	1	137	0	0.000000
264	8	1	n07714990_16349	1	938	0	0.000000
272	8	1	n02489166_2871	1	377	0	0.000000
280	8	1	n03720891_36026	1	642	0	0.000000
288	8	2	n03720891_36026	1	642	1	288.333611
296	8	1	n02389026_837	1	340	0	0.000000
304	8	1	n02093859_5245	1	184	0	0.000000
312	8	1	n02672831_1110	1	402	0	0.000000
320	8	1	n04264628_34730	1	811	0	0.000000
328	8	1	n02086646_6740	1	157	0	0.000000
336	8	1	n01440764_78	1	1	0	0.000000
344	8	1	n01945685_910	1	115	0	0.000000
352	8	1	n04350905_1692	1	835	0	0.000000
360	8	1	n03976657_24073	1	734	0	0.000000
368	8	1	n02100877_1461	1	214	0	0.000000
376	8	1	n02137549_16772	1	299	0	0.000000
384	8	1	n01739381_7824	1	60	0	0.000000
392	8	1	n02978881_1766	1	482	0	0.000000
400	8	1	n01669191_11846	1	38	0	0.000000
408	8	1	n01751748_4322	1	66	0	0.000000
416	8	1	n03314780_354	1	552	0	0.000000
424	8	1	n12768682_5344	1	991	0	0.000000
432	8	1	n04447861_136	1	862	0	0.000000
440	8	1	n04557648_9649	1	899	0	0.000000
448	8	2	n04557648_9649	1	899	1	449.035918
456	8	1	n01616318_6312	1	24	0	0.000000
464	8	1	n03637318_23816	1	620	0	0.000000
472	6	-2	n/a	n/a	n/a	n/a	n/a
