onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n02256656_1174	1	317	0	0.000000
40	8	1	n03476991_8031	1	586	0	0.000000
48	8	2	n03476991_8031	1	586	1	49.035457
56	8	1	n04162706_5819	1	786	1	63.100701
64	8	1	n02988304_16820	1	486	0	0.000000
72	8	1	n03400231_4555	1	568	0	0.000000
80	8	2	n03400231_4555	1	568	1	81.032377
88	8	1	n01694178_204	1	48	0	0.000000
96	8	1	n09288635_960	1	975	0	0.000000
104	8	1	n02687172_21801	1	404	0	0.000000
112	8	1	n02749479_173	1	414	0	0.000000
120	8	1	n02110341_7656	1	252	0	0.000000
128	8	1	n04326547_7191	1	826	0	0.000000
136	8	1	n04146614_10702	1	780	1	136.046181
144	8	1	n02487347_9788	1	374	0	0.000000
152	8	2	n02487347_9788	1	374	1	153.025607
160	8	1	n01677366_8911	1	40	0	0.000000
168	8	1	n02002724_2642	1	129	1	168.045426
176	8	1	n07753592_3731	1	955	0	0.000000
184	8	1	n03417042_176	1	570	0	0.000000
192	8	1	n02088364_167	1	163	0	0.000000
200	8	1	n02493793_4902	1	382	0	0.000000
208	8	1	n02127052_206	1	288	0	0.000000
216	8	1	n07836838_2113	1	961	0	0.000000
224	8	1	n02871525_5003	1	455	0	0.000000
232	8	1	n07880968_2642	1	966	0	0.000000
240	8	2	n07880968_2642	1	966	1	241.033869
248	8	1	n09835506_10461	1	982	0	0.000000
256	8	1	n02981792_10212	1	485	0	0.000000
264	8	1	n03938244_7616	1	722	0	0.000000
272	8	1	n04429376_37527	1	858	0	0.000000
280	8	1	n11879895_4746	1	985	0	0.000000
288	8	2	n11879895_4746	1	985	1	291.194494
296	8	1	n01784675_1386	1	80	1	302.293309
304	8	1	n03379051_443	1	561	0	0.000000
312	8	1	n03814906_2246	1	680	0	0.000000
320	8	1	n04090263_13471	1	765	1	327.359036
328	8	1	n02107142_3283	1	237	0	0.000000
336	8	1	n12267677_17619	1	989	0	0.000000
344	8	1	n02123045_5933	1	282	1	350.423394
352	8	1	n02441942_1354	1	357	0	0.000000
360	8	1	n01734418_1996	1	57	0	0.000000
368	8	1	n03187595_3042	1	529	0	0.000000
376	8	1	n04328186_466	1	827	0	0.000000
384	8	1	n03868242_14304	1	691	0	0.000000
392	8	1	n04201297_532	1	790	0	0.000000
400	8	1	n03584254_1074	1	606	0	0.000000
408	8	1	n03825788_61876	1	681	0	0.000000
416	8	1	n04522168_5297	1	884	0	0.000000
424	8	1	n07747607_2119	1	951	1	428.132659
432	8	1	n04192698_9723	1	788	0	0.000000
440	8	1	n03961711_13250	1	730	0	0.000000
448	8	1	n03250847_23468	1	543	0	0.000000
456	8	1	n01806143_10610	1	85	0	0.000000
464	8	1	n02088632_1682	1	165	0	0.000000
472	6	-2	n/a	n/a	n/a	n/a	n/a
