onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n03485407_5739	1	591	0	0.000000
40	8	1	n04200800_3652	1	789	0	0.000000
48	8	1	n07932039_1341	1	970	0	0.000000
56	8	1	n03041632_2058	1	500	0	0.000000
64	8	1	n07720875_11723	1	946	0	0.000000
72	8	1	n02129604_20377	1	293	0	0.000000
80	8	1	n02364673_3055	1	339	0	0.000000
88	8	1	n02097047_6167	1	197	0	0.000000
96	8	1	n04536866_15505	1	890	0	0.000000
104	8	1	n04417672_5642	1	854	0	0.000000
112	8	1	n01440764_78	1	1	0	0.000000
120	8	1	n03207941_22717	1	535	0	0.000000
128	8	1	n03785016_3542	1	666	0	0.000000
136	8	1	n03930313_4671	1	717	0	0.000000
144	8	1	n15075141_19208	1	1000	0	0.000000
152	8	1	n04392985_1348	1	849	0	0.000000
160	8	1	n03832673_117	1	682	0	0.000000
168	8	1	n02093859_5245	1	184	0	0.000000
176	8	1	n02134418_523	1	298	0	0.000000
184	8	1	n04311174_4898	1	823	0	0.000000
192	8	1	n04118538_3482	1	769	0	0.000000
200	8	1	n03841143_758	1	686	0	0.000000
208	8	1	n02071294_11227	1	149	0	0.000000
216	8	1	n07717410_1681	1	942	0	0.000000
224	8	1	n02095889_1290	1	191	0	0.000000
232	8	1	n04597913_3445	1	911	0	0.000000
240	8	1	n03417042_176	1	570	0	0.000000
248	8	2	n03417042_176	1	570	1	249.026295
256	8	1	n04153751_3119	1	784	0	0.000000
264	8	2	n04153751_3119	1	784	1	265.023593
272	8	1	n03733281_3161	1	647	0	0.000000
280	8	2	n03733281_3161	1	647	1	281.022412
288	8	1	n03670208_5655	1	628	0	0.000000
296	8	1	n02500267_11731	1	385	0	0.000000
304	8	1	n03874599_13180	1	696	0	0.000000
312	8	2	n03874599_13180	1	696	1	313.036006
320	8	1	n02277742_801	1	323	0	0.000000
328	8	1	n04579145_5752	1	902	0	0.000000
336	8	1	n03788195_2656	1	669	0	0.000000
344	8	1	n03201208_197	1	533	0	0.000000
352	8	1	n07693725_5383	1	932	0	0.000000
360	8	1	n03180011_236	1	528	0	0.000000
368	8	1	n02488291_2946	1	375	0	0.000000
376	8	1	n02174001_2724	1	307	0	0.000000
384	8	1	n01770081_1539	1	71	0	0.000000
392	8	1	n04332243_15784	1	829	0	0.000000
400	8	1	n09428293_29806	1	979	0	0.000000
408	8	1	n02870880_3015	1	454	0	0.000000
416	8	1	n03977966_43623	1	735	0	0.000000
424	8	1	n04591713_179	1	908	0	0.000000
432	8	2	n04591713_179	1	908	1	433.023775
440	8	1	n03733805_679	1	648	0	0.000000
448	8	1	n03983396_313	1	738	0	0.000000
456	8	1	n02264363_8174	1	319	0	0.000000
464	8	1	n02097130_5804	1	198	0	0.000000
472	6	-2	n/a	n/a	n/a	n/a	n/a
