onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n02916936_329	1	466	0	0.000000
40	8	2	n02916936_329	1	466	1	47.029401
48	8	1	n02481823_3130	1	368	0	0.000000
56	8	1	n02102480_2794	1	221	0	0.000000
64	8	1	n01494475_14507	1	5	0	0.000000
72	8	1	n03814906_2246	1	680	0	0.000000
80	8	1	n02112018_14481	1	260	0	0.000000
88	8	1	n02088364_167	1	163	0	0.000000
96	8	1	n04350905_1692	1	835	0	0.000000
104	8	2	n04350905_1692	1	835	1	105.023866
112	8	1	n03961711_13250	1	730	0	0.000000
120	8	2	n03961711_13250	1	730	1	127.054383
128	8	1	n01531178_97	1	12	0	0.000000
136	8	2	n01531178_97	1	12	1	137.019273
144	8	1	n02129165_2708	1	292	0	0.000000
152	8	1	n02325366_22181	1	331	0	0.000000
160	8	1	n04254120_4146	1	805	0	0.000000
168	8	1	n02443114_4320	1	359	0	0.000000
176	8	1	n02087046_7365	1	159	0	0.000000
184	8	1	n02834397_186	1	444	0	0.000000
192	8	1	n02033041_689	1	143	0	0.000000
200	8	1	n07714990_16349	1	938	0	0.000000
208	8	1	n03825788_61876	1	681	0	0.000000
216	8	1	n02777292_7917	1	417	0	0.000000
224	8	1	n02107683_3803	1	240	0	0.000000
232	8	1	n15075141_19208	1	1000	0	0.000000
240	8	1	n03982430_156	1	737	0	0.000000
248	8	1	n02111129_4432	1	256	0	0.000000
256	8	1	n02966687_1086	1	478	0	0.000000
264	8	1	n02883205_2762	1	458	0	0.000000
272	8	1	n01774384_6745	1	76	0	0.000000
280	8	1	n04447861_136	1	862	0	0.000000
288	8	1	n01728572_807	1	53	0	0.000000
296	8	1	n03759954_9444	1	651	0	0.000000
304	8	1	n02398521_1649	1	345	0	0.000000
312	8	1	n04487081_1120	1	875	0	0.000000
320	8	1	n07753275_721	1	954	0	0.000000
328	8	1	n03720891_36026	1	642	0	0.000000
336	8	1	n03000134_5890	1	490	0	0.000000
344	8	1	n01644900_651	1	33	0	0.000000
352	8	1	n02494079_1268	1	383	0	0.000000
360	8	1	n03047690_18748	1	503	0	0.000000
368	8	1	n02110958_2870	1	255	0	0.000000
376	8	1	n02115913_1763	1	275	0	0.000000
384	8	1	n02107142_3283	1	237	0	0.000000
392	8	2	n02107142_3283	1	237	1	393.029344
400	8	1	n03384352_8108	1	562	0	0.000000
408	8	1	n03773504_6383	1	658	0	0.000000
416	8	1	n07697537_23869	1	935	0	0.000000
424	8	1	n01877812_10723	1	105	0	0.000000
432	8	1	n03874599_13180	1	696	0	0.000000
440	8	1	n01984695_53281	1	124	0	0.000000
448	8	1	n03929660_13821	1	715	0	0.000000
456	8	1	n04033901_7419	1	750	0	0.000000
464	8	1	n04330267_1763	1	828	0	0.000000
472	6	-2	n/a	n/a	n/a	n/a	n/a
