onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n03924679_15468	1	714	n/a	n/a
40	8	1	n01806567_1909	1	86	n/a	n/a
48	8	1	n03733805_679	1	648	n/a	n/a
56	8	2	n03733805_679	1	648	n/a	n/a
64	8	1	n01943899_49	1	113	n/a	n/a
72	8	1	n02444819_1732	1	361	n/a	n/a
80	8	1	n03967562_30442	1	731	n/a	n/a
88	8	1	n03777568_7208	1	662	n/a	n/a
96	8	1	n02916936_329	1	466	n/a	n/a
104	8	1	n04265275_2910	1	812	n/a	n/a
112	8	1	n02100735_12431	1	213	n/a	n/a
120	8	1	n02978881_1766	1	482	n/a	n/a
128	8	1	n06785654_4696	1	919	n/a	n/a
136	8	1	n02814860_417	1	438	n/a	n/a
144	8	1	n02129604_20377	1	293	n/a	n/a
152	8	1	n02415577_537	1	350	n/a	n/a
160	8	1	n02423022_2094	1	354	n/a	n/a
168	8	2	n02423022_2094	1	354	n/a	n/a
176	8	1	n01688243_215	1	44	n/a	n/a
184	8	1	n02788148_738	1	422	n/a	n/a
192	8	2	n02788148_738	1	422	n/a	n/a
200	8	1	n03134739_654	1	523	n/a	n/a
208	8	1	n13054560_171	1	998	n/a	n/a
216	8	1	n02493793_4902	1	382	n/a	n/a
224	8	1	n02090379_5333	1	169	n/a	n/a
232	8	1	n03461385_16099	1	583	n/a	n/a
240	8	1	n02786058_2019	1	420	n/a	n/a
248	8	1	n03496892_294	1	596	n/a	n/a
256	8	1	n01697457_5774	1	50	n/a	n/a
264	8	1	n02948072_7459	1	471	n/a	n/a
272	8	1	n04435653_8968	1	859	n/a	n/a
280	8	1	n04125021_2694	1	772	n/a	n/a
288	8	1	n02840245_1374	1	447	n/a	n/a
296	8	1	n04389033_278	1	848	n/a	n/a
304	8	1	n01560419_4335	1	17	n/a	n/a
312	8	2	n01560419_4335	1	17	n/a	n/a
320	8	1	n04086273_853	1	764	n/a	n/a
328	8	1	n04273569_8007	1	815	n/a	n/a
336	8	2	n04273569_8007	1	815	n/a	n/a
344	8	1	n01630670_1154	1	27	n/a	n/a
352	8	1	n02109525_29066	1	248	n/a	n/a
360	8	1	n02105641_4247	1	230	n/a	n/a
368	8	1	n02489166_2871	1	377	n/a	n/a
376	8	1	n11939491_5658	1	986	n/a	n/a
384	8	1	n03866082_8548	1	690	n/a	n/a
392	8	1	n03961711_13250	1	730	n/a	n/a
400	8	1	n03355925_32594	1	558	n/a	n/a
408	8	1	n03485407_5739	1	591	n/a	n/a
416	8	1	n04532670_6214	1	889	n/a	n/a
424	8	1	n02825657_16295	1	443	n/a	n/a
432	8	1	n03649909_9394	1	622	n/a	n/a
440	8	1	n02988304_16820	1	486	n/a	n/a
448	8	1	n01917289_97	1	110	n/a	n/a
456	8	1	n03884397_13723	1	700	n/a	n/a
464	8	1	n04264628_34730	1	811	n/a	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
