onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n02860847_8821	1	451	n/a	n/a
40	8	1	n02071294_11227	1	149	n/a	n/a
48	8	1	n02790996_6853	1	423	n/a	n/a
56	8	1	n04152593_2777	1	783	n/a	n/a
64	8	1	n02408429_1582	1	347	n/a	n/a
72	8	1	n07836838_2113	1	961	n/a	n/a
80	8	1	n07753275_721	1	954	n/a	n/a
88	8	1	n04355338_1256	1	836	n/a	n/a
96	8	1	n04133789_17801	1	775	n/a	n/a
104	8	1	n02229544_3801	1	313	n/a	n/a
112	8	1	n03445924_2756	1	576	n/a	n/a
120	8	1	n01753488_12918	1	67	n/a	n/a
128	8	1	n09835506_10461	1	982	n/a	n/a
136	8	2	n09835506_10461	1	982	n/a	n/a
144	8	1	n02009912_278	1	133	n/a	n/a
152	8	2	n02009912_278	1	133	n/a	n/a
160	8	1	n01644373_6970	1	32	n/a	n/a
168	8	1	n02279972_835	1	324	n/a	n/a
176	8	1	n02980441_402	1	484	n/a	n/a
184	8	1	n02606052_5128	1	393	n/a	n/a
192	8	1	n02088632_1682	1	165	n/a	n/a
200	8	1	n02116738_7478	1	276	n/a	n/a
208	8	1	n04392985_1348	1	849	n/a	n/a
216	8	1	n03529860_562	1	599	n/a	n/a
224	8	1	n02730930_5724	1	412	n/a	n/a
232	8	1	n03710193_17726	1	638	n/a	n/a
240	8	1	n02105056_582	1	225	n/a	n/a
248	8	2	n02105056_582	1	225	n/a	n/a
256	8	1	n03793489_22924	1	674	n/a	n/a
264	8	1	n02099849_159	1	210	n/a	n/a
272	8	1	n02396427_13761	1	343	n/a	n/a
280	8	1	n04154565_32898	1	785	n/a	n/a
288	8	1	n03124043_2472	1	515	n/a	n/a
296	8	1	n02870880_3015	1	454	n/a	n/a
304	8	2	n02870880_3015	1	454	n/a	n/a
312	8	1	n04263257_5624	1	810	n/a	n/a
320	8	1	n01689811_8067	1	45	n/a	n/a
328	8	1	n04325704_19204	1	825	n/a	n/a
336	8	1	n03908618_642	1	710	n/a	n/a
344	8	1	n01695060_5570	1	49	n/a	n/a
352	8	1	n04507155_1210	1	880	n/a	n/a
360	8	1	n03160309_1021	1	526	n/a	n/a
368	8	1	n01855672_1287	1	100	n/a	n/a
376	8	1	n03272562_236	1	548	n/a	n/a
384	8	1	n04005630_17908	1	744	n/a	n/a
392	8	1	n02017213_4905	1	137	n/a	n/a
400	8	1	n02492660_11880	1	380	n/a	n/a
408	8	1	n02101556_4965	1	217	n/a	n/a
416	8	1	n02883205_2762	1	458	n/a	n/a
424	8	1	n02640242_1683	1	395	n/a	n/a
432	8	1	n04044716_265	1	756	n/a	n/a
440	8	1	n02445715_30373	1	362	n/a	n/a
448	8	1	n02966193_3495	1	477	n/a	n/a
456	8	1	n01755581_7365	1	68	n/a	n/a
464	8	2	n01755581_7365	1	68	n/a	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
