onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n04336792_3810	1	831	n/a	n/a
40	8	1	n02749479_173	1	414	n/a	n/a
48	8	1	n01968897_10775	1	118	n/a	n/a
56	8	1	n04179913_972	1	787	n/a	n/a
64	8	1	n03627232_1376	1	617	n/a	n/a
72	8	1	n03803284_154	1	677	n/a	n/a
80	8	1	n02927161_4797	1	468	n/a	n/a
88	8	1	n03443371_25197	1	573	n/a	n/a
96	8	2	n03443371_25197	1	573	n/a	n/a
104	8	1	n01985128_22133	1	125	n/a	n/a
112	8	1	n02108000_93	1	242	n/a	n/a
120	8	1	n02804414_2761	1	432	n/a	n/a
128	8	1	n04335435_9717	1	830	n/a	n/a
136	8	1	n04417672_5642	1	854	n/a	n/a
144	8	1	n02835271_929	1	445	n/a	n/a
152	8	1	n03908714_1068	1	711	n/a	n/a
160	8	1	n02917067_17485	1	467	n/a	n/a
168	8	1	n02110063_4619	1	250	n/a	n/a
176	8	1	n04254680_324	1	806	n/a	n/a
184	8	1	n02112350_7529	1	262	n/a	n/a
192	8	1	n04525038_3744	1	886	n/a	n/a
200	8	1	n02105162_9239	1	226	n/a	n/a
208	8	1	n03995372_1992	1	741	n/a	n/a
216	8	1	n02793495_10298	1	426	n/a	n/a
224	8	1	n03584829_1651	1	607	n/a	n/a
232	8	2	n03584829_1651	1	607	n/a	n/a
240	8	1	n02011460_6618	1	134	n/a	n/a
248	8	1	n02093754_5867	1	183	n/a	n/a
256	8	1	n03249569_64389	1	542	n/a	n/a
264	8	2	n03249569_64389	1	542	n/a	n/a
272	8	1	n07717556_1213	1	943	n/a	n/a
280	8	1	n02123597_8890	1	285	n/a	n/a
288	8	1	n02802426_605	1	431	n/a	n/a
296	8	1	n02280649_165	1	325	n/a	n/a
304	8	1	n09472597_6592	1	981	n/a	n/a
312	8	1	n04606251_13053	1	914	n/a	n/a
320	8	1	n02727426_34245	1	411	n/a	n/a
328	8	1	n02107908_1766	1	241	n/a	n/a
336	8	1	n02027492_366	1	141	n/a	n/a
344	8	1	n01751748_4322	1	66	n/a	n/a
352	8	1	n01807496_493	1	87	n/a	n/a
360	8	1	n04428191_8922	1	857	n/a	n/a
368	8	1	n07615774_5677	1	930	n/a	n/a
376	8	2	n07615774_5677	1	930	n/a	n/a
384	8	1	n01592084_3289	1	20	n/a	n/a
392	8	1	n02111500_124	1	258	n/a	n/a
400	8	2	n02111500_124	1	258	n/a	n/a
408	8	1	n02281787_783	1	327	n/a	n/a
416	8	1	n02058221_787	1	147	n/a	n/a
424	8	1	n04423845_1664	1	856	n/a	n/a
432	8	1	n04584207_13818	1	904	n/a	n/a
440	8	1	n02087046_7365	1	159	n/a	n/a
448	8	1	n01443537_2125	1	2	n/a	n/a
456	8	1	n01641577_6824	1	31	n/a	n/a
464	8	1	n02113186_920	1	265	n/a	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
