onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n01773549_678	1	74	n/a	n/a
40	8	1	n03208938_15615	1	536	n/a	n/a
48	8	1	n02321529_613	1	330	n/a	n/a
56	8	1	n02494079_1268	1	383	n/a	n/a
64	8	1	n04409515_17709	1	853	n/a	n/a
72	8	1	n04376876_3322	1	846	n/a	n/a
80	8	1	n02093647_5130	1	182	n/a	n/a
88	8	1	n02087394_2326	1	160	n/a	n/a
96	8	1	n04398044_4824	1	850	n/a	n/a
104	8	1	n04009552_2736	1	746	n/a	n/a
112	8	1	n02093256_5295	1	180	n/a	n/a
120	8	1	n04258138_322	1	808	n/a	n/a
128	8	1	n02486261_881	1	372	n/a	n/a
136	8	1	n04501370_19359	1	878	n/a	n/a
144	8	1	n07734744_2610	1	948	n/a	n/a
152	8	1	n07693725_5383	1	932	n/a	n/a
160	8	1	n01692333_8862	1	46	n/a	n/a
168	8	2	n01692333_8862	1	46	n/a	n/a
176	8	1	n01631663_4007	1	28	n/a	n/a
184	8	1	n03372029_77297	1	559	n/a	n/a
192	8	1	n01945685_910	1	115	n/a	n/a
200	8	1	n03950228_1950	1	726	n/a	n/a
208	8	2	n03950228_1950	1	726	n/a	n/a
216	8	1	n04136333_23571	1	776	n/a	n/a
224	8	2	n04136333_23571	1	776	n/a	n/a
232	8	1	n02099429_4403	1	207	n/a	n/a
240	8	1	n02086646_6740	1	157	n/a	n/a
248	8	1	n02113799_902	1	268	n/a	n/a
256	8	1	n03062245_2179	1	504	n/a	n/a
264	8	1	n03888257_36631	1	702	n/a	n/a
272	8	1	n03781244_25354	1	664	n/a	n/a
280	8	1	n02892201_33713	1	459	n/a	n/a
288	8	1	n04111531_16251	1	767	n/a	n/a
296	8	1	n04067472_2263	1	759	n/a	n/a
304	8	1	n04597913_3445	1	911	n/a	n/a
312	8	1	n04118538_3482	1	769	n/a	n/a
320	8	1	n03000247_18895	1	491	n/a	n/a
328	8	1	n03146219_193	1	525	n/a	n/a
336	8	1	n01601694_7415	1	21	n/a	n/a
344	8	1	n01796340_18400	1	82	n/a	n/a
352	8	1	n02113712_3461	1	267	n/a	n/a
360	8	1	n12267677_17619	1	989	n/a	n/a
368	8	1	n02124075_12273	1	286	n/a	n/a
376	8	2	n02124075_12273	1	286	n/a	n/a
384	8	1	n03899768_36177	1	707	n/a	n/a
392	8	1	n02966687_1086	1	478	n/a	n/a
400	8	1	n02094114_4357	1	186	n/a	n/a
408	8	1	n02391049_2752	1	341	n/a	n/a
416	8	1	n04523525_18397	1	885	n/a	n/a
424	8	1	n01739381_7824	1	60	n/a	n/a
432	8	1	n03874293_8298	1	695	n/a	n/a
440	8	1	n02667093_331	1	400	n/a	n/a
448	8	1	n01871265_7157	1	102	n/a	n/a
456	8	2	n01871265_7157	1	102	n/a	n/a
464	8	1	n01491361_12008	1	4	n/a	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
