onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n02492035_1844	1	379	n/a	n/a
40	8	1	n02687172_21801	1	404	n/a	n/a
48	8	1	n04404412_7434	1	852	n/a	n/a
56	8	1	n03733281_3161	1	647	n/a	n/a
64	8	1	n01818515_3873	1	89	n/a	n/a
72	8	1	n02708093_6175	1	410	n/a	n/a
80	8	2	n02708093_6175	1	410	n/a	n/a
88	8	1	n02317335_531	1	328	n/a	n/a
96	8	1	n01514859_5530	1	9	n/a	n/a
104	8	2	n01514859_5530	1	9	n/a	n/a
112	8	1	n02422699_422	1	353	n/a	n/a
120	8	1	n02692877_38626	1	406	n/a	n/a
128	8	1	n04560804_6219	1	900	n/a	n/a
136	8	1	n03775071_4452	1	659	n/a	n/a
144	8	1	n03742115_9012	1	649	n/a	n/a
152	8	1	n02091635_13152	1	176	n/a	n/a
160	8	1	n04099969_339	1	766	n/a	n/a
168	8	1	n01534433_4513	1	14	n/a	n/a
176	8	1	n04596742_13426	1	910	n/a	n/a
184	8	1	n02012849_1286	1	135	n/a	n/a
192	8	1	n02328150_7385	1	333	n/a	n/a
200	8	1	n04487394_30069	1	876	n/a	n/a
208	8	1	n03709823_4422	1	637	n/a	n/a
216	8	1	n02233338_22335	1	315	n/a	n/a
224	8	2	n02233338_22335	1	315	n/a	n/a
232	8	1	n01698640_3074	1	51	n/a	n/a
240	8	1	n07860988_9962	1	962	n/a	n/a
248	8	1	n02132136_13623	1	295	n/a	n/a
256	8	1	n03075370_4856	1	508	n/a	n/a
264	8	1	n02169497_3005	1	305	n/a	n/a
272	8	1	n03873416_2553	1	694	n/a	n/a
280	8	1	n03388043_125	1	563	n/a	n/a
288	8	1	n03347037_7835	1	557	n/a	n/a
296	8	1	n01677366_8911	1	40	n/a	n/a
304	8	1	n03763968_10313	1	653	n/a	n/a
312	8	1	n02701002_988	1	408	n/a	n/a
320	8	1	n03100240_15680	1	512	n/a	n/a
328	8	1	n03868242_14304	1	691	n/a	n/a
336	8	1	n04019541_26269	1	747	n/a	n/a
344	8	1	n03877845_299	1	699	n/a	n/a
352	8	1	n04579432_13423	1	903	n/a	n/a
360	8	2	n04579432_13423	1	903	n/a	n/a
368	8	1	n03786901_36	1	667	n/a	n/a
376	8	1	n01729322_5540	1	55	n/a	n/a
384	8	1	n04540053_16771	1	891	n/a	n/a
392	8	1	n09229709_2024	1	972	n/a	n/a
400	8	1	n01704323_3004	1	52	n/a	n/a
408	8	1	n04332243_15784	1	829	n/a	n/a
416	8	1	n01770393_1097	1	72	n/a	n/a
424	8	1	n03697007_13490	1	635	n/a	n/a
432	8	1	n03127925_1334	1	520	n/a	n/a
440	8	1	n02837789_19104	1	446	n/a	n/a
448	8	2	n02837789_19104	1	446	n/a	n/a
456	8	1	n03197337_18498	1	532	n/a	n/a
464	8	1	n03041632_2058	1	500	n/a	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
