onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n01641577_6824	1	31	0	0.000000
40	8	1	n02088094_2654	1	161	0	0.000000
48	8	1	n03791053_4249	1	671	0	0.000000
56	8	1	n07747607_2119	1	951	0	0.000000
64	8	1	n03627232_1376	1	617	0	0.000000
72	8	1	n04553703_3985	1	897	0	0.000000
80	8	1	n02727426_34245	1	411	0	0.000000
88	8	1	n02841315_3475	1	448	0	0.000000
96	8	1	n03160309_1021	1	526	0	0.000000
104	8	1	n02177972_1575	1	308	0	0.000000
112	8	2	n02177972_1575	1	308	1	113.034960
120	8	1	n02279972_835	1	324	0	0.000000
128	8	1	n03935335_11933	1	720	0	0.000000
136	8	1	n02096585_9979	1	196	0	0.000000
144	8	1	n03424325_17699	1	571	0	0.000000
152	8	1	n01688243_215	1	44	0	0.000000
160	8	1	n02655020_16660	1	398	0	0.000000
168	8	1	n07718747_19839	1	945	0	0.000000
176	8	1	n02169497_3005	1	305	0	0.000000
184	8	1	n02099849_159	1	210	0	0.000000
192	8	1	n02106550_3186	1	235	0	0.000000
200	8	1	n02930766_5099	1	469	0	0.000000
208	8	1	n04081281_20688	1	763	0	0.000000
216	8	1	n04525038_3744	1	886	0	0.000000
224	8	1	n03127747_1573	1	519	0	0.000000
232	8	1	n02100877_1461	1	214	0	0.000000
240	8	2	n02100877_1461	1	214	1	241.056288
248	8	1	n01917289_97	1	110	0	0.000000
256	8	1	n04476259_2874	1	869	0	0.000000
264	8	1	n03692522_20628	1	634	0	0.000000
272	8	1	n04442312_10073	1	860	0	0.000000
280	8	1	n03902125_484	1	708	0	0.000000
288	8	1	n02999410_17143	1	489	0	0.000000
296	8	1	n07836838_2113	1	961	0	0.000000
304	8	1	n02640242_1683	1	395	0	0.000000
312	8	1	n02233338_22335	1	315	0	0.000000
320	8	1	n04540053_16771	1	891	0	0.000000
328	8	1	n02085782_11376	1	153	0	0.000000
336	8	2	n02085782_11376	1	153	1	337.030238
344	8	1	n01698640_3074	1	51	0	0.000000
352	8	1	n03761084_12232	1	652	0	0.000000
360	8	1	n04243546_2278	1	801	0	0.000000
368	8	1	n12768682_5344	1	991	0	0.000000
376	8	2	n12768682_5344	1	991	1	377.058861
384	8	1	n01798484_13129	1	84	0	0.000000
392	8	1	n02017213_4905	1	137	0	0.000000
400	8	1	n02917067_17485	1	467	0	0.000000
408	8	2	n02917067_17485	1	467	1	409.023882
416	8	1	n01739381_7824	1	60	0	0.000000
424	8	1	n02408429_1582	1	347	0	0.000000
432	8	1	n03888257_36631	1	702	0	0.000000
440	8	1	n01768244_3082	1	70	0	0.000000
448	8	1	n03208938_15615	1	536	0	0.000000
456	8	1	n02111500_124	1	258	0	0.000000
464	8	1	n03792972_3922	1	673	0	0.000000
472	6	-2	n/a	n/a	n/a	n/a	n/a
