onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n02093428_19825	1	181	0	0.000000
40	8	1	n01914609_2	1	109	0	0.000000
48	8	1	n02788148_738	1	422	0	0.000000
56	8	1	n02825657_16295	1	443	0	0.000000
64	8	1	n01817953_10640	1	88	0	0.000000
72	8	1	n01693334_24248	1	47	0	0.000000
80	8	1	n03584829_1651	1	607	0	0.000000
88	8	1	n03126707_128	1	518	0	0.000000
96	8	1	n02808440_22252	1	436	0	0.000000
104	8	1	n01592084_3289	1	20	0	0.000000
112	8	2	n01592084_3289	1	20	1	113.436337
120	8	1	n06794110_39	1	920	0	0.000000
128	8	1	n02106662_18948	1	236	0	0.000000
136	8	1	n04548362_1772	1	894	0	0.000000
144	8	1	n04026417_7004	1	749	0	0.000000
152	8	1	n03803284_154	1	677	0	0.000000
160	8	1	n03290653_13	1	549	0	0.000000
168	8	1	n03197337_18498	1	532	0	0.000000
176	8	1	n01910747_548	1	108	0	0.000000
184	8	1	n02099429_4403	1	207	0	0.000000
192	8	1	n02190166_10859	1	309	0	0.000000
200	8	1	n02115641_670	1	274	0	0.000000
208	8	1	n01740131_16017	1	61	0	0.000000
216	8	1	n02417914_5155	1	351	0	0.000000
224	8	1	n02447366_20812	1	363	0	0.000000
232	8	1	n02100735_12431	1	213	0	0.000000
240	8	2	n02100735_12431	1	213	0	0.000000
248	8	1	n02699494_407	1	407	1	248.044877
256	8	1	n02364673_3055	1	339	0	0.000000
264	8	1	n02504458_12555	1	387	0	0.000000
272	8	1	n04562935_15873	1	901	0	0.000000
280	8	1	n03763968_10313	1	653	0	0.000000
288	8	1	n03379051_443	1	561	0	0.000000
296	8	1	n03691459_69482	1	633	0	0.000000
304	8	1	n02127052_206	1	288	0	0.000000
312	8	1	n04152593_2777	1	783	0	0.000000
320	8	1	n02128925_29370	1	291	0	0.000000
328	8	1	n03733805_679	1	648	0	0.000000
336	8	2	n03733805_679	1	648	0	0.000000
344	8	1	n02091635_13152	1	176	0	0.000000
352	8	1	n02132136_13623	1	295	0	0.000000
360	8	1	n07248320_19384	1	922	0	0.000000
368	8	1	n02105412_1784	1	228	0	0.000000
376	8	2	n02105412_1784	1	228	1	377.028949
384	8	1	n06874185_21355	1	921	0	0.000000
392	8	1	n02086240_7521	1	156	0	0.000000
400	8	1	n04612504_392	1	915	0	0.000000
408	8	2	n04612504_392	1	915	1	409.025885
416	8	1	n01496331_25573	1	6	0	0.000000
424	8	1	n03791053_4249	1	671	0	0.000000
432	8	1	n03208938_15615	1	536	0	0.000000
440	8	1	n03483316_2345	1	590	0	0.000000
448	8	1	n02174001_2724	1	307	0	0.000000
456	8	1	n09256479_723	1	974	0	0.000000
464	8	1	n03841143_758	1	686	0	0.000000
472	6	-2	n/a	n/a	n/a	n/a	n/a
