onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n02389026_837	1	340	0	0.000000
40	8	1	n02488702_90	1	376	0	0.000000
48	8	2	n02488702_90	1	376	1	49.034117
56	8	1	n03785016_3542	1	666	0	0.000000
64	8	1	n02119022_7848	1	278	0	0.000000
72	8	1	n02165456_7402	1	302	0	0.000000
80	8	2	n02165456_7402	1	302	1	81.030443
88	8	1	n07860988_9962	1	962	0	0.000000
96	8	1	n02114367_7512	1	270	0	0.000000
104	8	1	n02110185_13091	1	251	0	0.000000
112	8	1	n03100240_15680	1	512	0	0.000000
120	8	1	n07836838_2113	1	961	0	0.000000
128	8	1	n03710721_29599	1	640	0	0.000000
136	8	1	n04579145_5752	1	902	0	0.000000
144	8	1	n04070727_903	1	761	0	0.000000
152	8	2	n04070727_903	1	761	0	0.000000
160	8	1	n02480495_10269	1	366	0	0.000000
168	8	1	n01770393_1097	1	72	0	0.000000
176	8	1	n04346328_5218	1	833	0	0.000000
184	8	1	n03131574_554	1	521	0	0.000000
192	8	1	n03788195_2656	1	669	0	0.000000
200	8	1	n03950228_1950	1	726	0	0.000000
208	8	1	n02814533_80927	1	437	0	0.000000
216	8	1	n04270147_8718	1	814	0	0.000000
224	8	1	n03916031_3348	1	712	0	0.000000
232	8	1	n02892767_18281	1	460	0	0.000000
240	8	2	n02892767_18281	1	460	1	246.481241
248	8	1	n04328186_466	1	827	0	0.000000
256	8	1	n01807496_493	1	87	0	0.000000
264	8	1	n04356056_22227	1	838	0	0.000000
272	8	1	n09421951_7909	1	978	0	0.000000
280	8	1	n02105855_5870	1	231	0	0.000000
288	8	2	n02105855_5870	1	231	1	295.393417
296	8	1	n02009912_278	1	133	0	0.000000
304	8	1	n02441942_1354	1	357	0	0.000000
312	8	1	n02093754_5867	1	183	0	0.000000
320	8	1	n02120079_1207	1	280	0	0.000000
328	8	1	n02011460_6618	1	134	0	0.000000
336	8	1	n03976657_24073	1	734	0	0.000000
344	8	1	n03843555_1334	1	687	0	0.000000
352	8	1	n12985857_535	1	992	0	0.000000
360	8	1	n03661043_590	1	625	0	0.000000
368	8	1	n01669191_11846	1	38	0	0.000000
376	8	1	n04136333_23571	1	776	0	0.000000
384	8	1	n03196217_5827	1	531	0	0.000000
392	8	1	n02058221_787	1	147	0	0.000000
400	8	1	n01855032_4728	1	99	0	0.000000
408	8	1	n04579432_13423	1	903	0	0.000000
416	8	1	n04201297_532	1	790	0	0.000000
424	8	1	n03967562_30442	1	731	0	0.000000
432	8	1	n01806143_10610	1	85	0	0.000000
440	8	1	n02356798_787	1	336	0	0.000000
448	8	1	n13037406_2754	1	994	0	0.000000
456	8	1	n07754684_632	1	956	0	0.000000
464	8	1	n01601694_7415	1	21	0	0.000000
472	6	-2	n/a	n/a	n/a	n/a	n/a
