onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n03127747_1573	1	519	0	0.000000
40	8	2	n03127747_1573	1	519	1	41.026097
48	8	1	n02006656_3800	1	130	0	0.000000
56	8	1	n02397096_91	1	344	0	0.000000
64	8	1	n04049303_16577	1	757	0	0.000000
72	8	1	n02096585_9979	1	196	0	0.000000
80	8	1	n03400231_4555	1	568	0	0.000000
88	8	2	n03400231_4555	1	568	1	89.020804
96	8	1	n04039381_4248	1	753	0	0.000000
104	8	1	n01688243_215	1	44	0	0.000000
112	8	1	n02085936_4245	1	154	0	0.000000
120	8	1	n02514041_3087	1	390	0	0.000000
128	8	1	n01629819_1232	1	26	0	0.000000
136	8	1	n01883070_3009	1	107	0	0.000000
144	8	1	n07760859_10405	1	957	0	0.000000
152	8	1	n04310018_300	1	821	0	0.000000
160	8	1	n03180011_236	1	528	0	0.000000
168	8	1	n02110806_1099	1	254	0	0.000000
176	8	1	n03710193_17726	1	638	0	0.000000
184	8	1	n02125311_1139	1	287	0	0.000000
192	8	1	n02442845_1245	1	358	0	0.000000
200	8	1	n02277742_801	1	323	0	0.000000
208	8	1	n04118538_3482	1	769	0	0.000000
216	8	1	n03220513_8414	1	539	0	0.000000
224	8	1	n02669723_818	1	401	0	0.000000
232	8	1	n01514668_2015	1	8	0	0.000000
240	8	1	n02012849_1286	1	135	0	0.000000
248	8	1	n02113624_782	1	266	0	0.000000
256	8	1	n02963159_1640	1	475	0	0.000000
264	8	1	n03871628_9690	1	693	0	0.000000
272	8	1	n02865351_10582	1	452	0	0.000000
280	8	2	n02865351_10582	1	452	1	281.034955
288	8	1	n01945685_910	1	115	0	0.000000
296	8	1	n02510455_577	1	389	0	0.000000
304	8	2	n02510455_577	1	389	1	305.033427
312	8	1	n02790996_6853	1	423	0	0.000000
320	8	1	n01614925_14362	1	23	0	0.000000
328	8	1	n04392985_1348	1	849	0	0.000000
336	8	1	n01796340_18400	1	82	0	0.000000
344	8	1	n03733131_8413	1	646	0	0.000000
352	8	1	n04554684_9336	1	898	0	0.000000
360	8	1	n02483362_3145	1	369	0	0.000000
368	8	1	n01751748_4322	1	66	0	0.000000
376	8	1	n03942813_2554	1	723	0	0.000000
384	8	1	n07583066_9703	1	925	0	0.000000
392	8	1	n01828970_4397	1	93	0	0.000000
400	8	1	n04041544_1362	1	755	0	0.000000
408	8	2	n04041544_1362	1	755	1	409.273007
416	8	1	n04285008_1140	1	818	0	0.000000
424	8	1	n04037443_2461	1	752	0	0.000000
432	8	1	n03425413_29593	1	572	0	0.000000
440	8	1	n02797295_13212	1	429	0	0.000000
448	8	1	n12144580_38232	1	988	0	0.000000
456	8	1	n04467665_5474	1	868	0	0.000000
464	8	1	n02090622_9201	1	170	0	0.000000
472	6	-2	n/a	n/a	n/a	n/a	n/a
