onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n04125021_2694	1	772	0	0.000000
40	8	1	n04465501_1045	1	867	0	0.000000
48	8	1	n07716906_9585	1	941	0	0.000000
56	8	1	n02895154_5731	1	462	0	0.000000
64	8	1	n02110627_279	1	253	0	0.000000
72	8	1	n03467068_1496	1	584	0	0.000000
80	8	1	n02086646_6740	1	157	0	0.000000
88	8	1	n03947888_13487	1	725	0	0.000000
96	8	1	n02099849_159	1	210	0	0.000000
104	8	1	n02087394_2326	1	160	0	0.000000
112	8	1	n01748264_21558	1	64	0	0.000000
120	8	1	n03594945_912	1	610	0	0.000000
128	8	1	n07892512_7601	1	967	0	0.000000
136	8	1	n03980874_18712	1	736	0	0.000000
144	8	1	n02108000_93	1	242	0	0.000000
152	8	1	n04423845_1664	1	856	0	0.000000
160	8	1	n03983396_313	1	738	0	0.000000
168	8	1	n02097658_9331	1	202	0	0.000000
176	8	1	n02966193_3495	1	477	0	0.000000
184	8	1	n01631663_4007	1	28	0	0.000000
192	8	1	n03733281_3161	1	647	0	0.000000
200	8	1	n04005630_17908	1	744	0	0.000000
208	8	1	n02980441_402	1	484	0	0.000000
216	8	1	n03344393_1533	1	555	0	0.000000
224	8	1	n02317335_531	1	328	0	0.000000
232	8	1	n02088632_1682	1	165	0	0.000000
240	8	1	n02988304_16820	1	486	0	0.000000
248	8	2	n02988304_16820	1	486	0	0.000000
256	8	1	n04552348_10078	1	896	0	0.000000
264	8	2	n04552348_10078	1	896	1	265.104355
272	8	1	n01580077_701	1	18	0	0.000000
280	8	2	n01580077_701	1	18	1	281.035490
288	8	1	n02490219_2164	1	378	0	0.000000
296	8	1	n04296562_2545	1	820	0	0.000000
304	8	1	n03595614_14923	1	611	0	0.000000
312	8	2	n03595614_14923	1	611	1	313.032036
320	8	1	n04596742_13426	1	910	0	0.000000
328	8	1	n03032252_9684	1	499	0	0.000000
336	8	1	n03445924_2756	1	576	0	0.000000
344	8	1	n03891251_426	1	704	0	0.000000
352	8	1	n03633091_1399	1	619	0	0.000000
360	8	1	n12620546_2101	1	990	0	0.000000
368	8	1	n01440764_78	1	1	0	0.000000
376	8	1	n02104365_6132	1	224	0	0.000000
384	8	1	n02280649_165	1	325	0	0.000000
392	8	1	n03529860_562	1	599	0	0.000000
400	8	1	n07718472_103	1	944	0	0.000000
408	8	1	n03347037_7835	1	557	0	0.000000
416	8	1	n03041632_2058	1	500	0	0.000000
424	8	1	n04523525_18397	1	885	0	0.000000
432	8	2	n04523525_18397	1	885	1	434.404427
440	8	1	n03482405_5754	1	589	0	0.000000
448	8	1	n04179913_972	1	787	0	0.000000
456	8	1	n04417672_5642	1	854	0	0.000000
464	8	1	n02112350_7529	1	262	0	0.000000
472	6	-2	n/a	n/a	n/a	n/a	n/a
