onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n04008634_585	1	745	0	0.000000
40	8	1	n02264363_8174	1	319	0	0.000000
48	8	1	n04507155_1210	1	880	0	0.000000
56	8	1	n04067472_2263	1	759	0	0.000000
64	8	1	n04009552_2736	1	746	0	0.000000
72	8	1	n03404251_1542	1	569	0	0.000000
80	8	1	n03599486_1839	1	613	0	0.000000
88	8	1	n04505470_589	1	879	0	0.000000
96	8	1	n02095889_1290	1	191	0	0.000000
104	8	2	n02095889_1290	1	191	1	105.031764
112	8	1	n03777568_7208	1	662	0	0.000000
120	8	1	n02104029_33	1	223	0	0.000000
128	8	1	n07584110_1965	1	926	0	0.000000
136	8	1	n03924679_15468	1	714	0	0.000000
144	8	1	n03255030_7402	1	544	0	0.000000
152	8	1	n02783161_1342	1	419	0	0.000000
160	8	1	n07614500_52555	1	929	0	0.000000
168	8	1	n01694178_204	1	48	0	0.000000
176	8	1	n03729826_860	1	645	0	0.000000
184	8	1	n02094433_13979	1	188	0	0.000000
192	8	1	n03249569_64389	1	542	0	0.000000
200	8	2	n03249569_64389	1	542	1	205.021520
208	8	1	n02676566_71	1	403	0	0.000000
216	8	1	n04443257_35899	1	861	0	0.000000
224	8	1	n02917067_17485	1	467	0	0.000000
232	8	1	n03095699_4762	1	511	0	0.000000
240	8	2	n03095699_4762	1	511	1	245.035710
248	8	1	n02106382_4760	1	234	0	0.000000
256	8	1	n02110063_4619	1	250	0	0.000000
264	8	1	n04141076_20471	1	777	0	0.000000
272	8	1	n01682714_18221	1	41	0	0.000000
280	8	1	n02123045_5933	1	282	0	0.000000
288	8	1	n02089078_2761	1	166	0	0.000000
296	8	1	n01641577_6824	1	31	0	0.000000
304	8	2	n01641577_6824	1	31	1	305.029705
312	8	1	n01667778_731	1	37	0	0.000000
320	8	1	n04482393_4735	1	871	0	0.000000
328	8	2	n04482393_4735	1	871	0	0.000000
336	8	1	n03085013_3175	1	509	0	0.000000
344	8	1	n04044716_265	1	756	0	0.000000
352	8	1	n04409515_17709	1	853	0	0.000000
360	8	1	n01983481_5385	1	123	0	0.000000
368	8	1	n02074367_8372	1	150	0	0.000000
376	8	1	n07930864_1768	1	969	0	0.000000
384	8	1	n02098105_900	1	203	0	0.000000
392	8	1	n07749582_4601	1	952	0	0.000000
400	8	1	n02111277_13830	1	257	0	0.000000
408	8	1	n02109047_6895	1	247	0	0.000000
416	8	1	n03623198_14571	1	616	0	0.000000
424	8	1	n03902125_484	1	708	0	0.000000
432	8	1	n04525038_3744	1	886	0	0.000000
440	8	1	n02730930_5724	1	412	0	0.000000
448	8	1	n03709823_4422	1	637	0	0.000000
456	8	1	n02077923_1351	1	151	0	0.000000
464	8	1	n04557648_9649	1	899	0	0.000000
472	6	-2	n/a	n/a	n/a	n/a	n/a
