onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n03770679_24934	1	657	0	0.000000
40	8	2	n03770679_24934	1	657	1	41.029818
48	8	1	n01644373_6970	1	32	0	0.000000
56	8	2	n01644373_6970	1	32	1	57.027996
64	8	1	n03692522_20628	1	634	0	0.000000
72	8	1	n03481172_430	1	588	0	0.000000
80	8	1	n02100583_20582	1	212	0	0.000000
88	8	2	n02100583_20582	1	212	1	89.024966
96	8	1	n03125729_285	1	517	0	0.000000
104	8	1	n02089973_9707	1	168	0	0.000000
112	8	1	n03930630_25541	1	718	0	0.000000
120	8	1	n03207743_216	1	534	0	0.000000
128	8	1	n02114548_1600	1	271	0	0.000000
136	8	1	n02105162_9239	1	226	0	0.000000
144	8	1	n02992211_50317	1	487	0	0.000000
152	8	1	n01847000_1787	1	98	0	0.000000
160	8	1	n13054560_171	1	998	0	0.000000
168	8	1	n03697007_13490	1	635	0	0.000000
176	8	1	n02112706_1558	1	263	0	0.000000
184	8	1	n02169497_3005	1	305	0	0.000000
192	8	1	n04273569_8007	1	815	0	0.000000
200	8	1	n02488291_2946	1	375	0	0.000000
208	8	1	n02992529_26975	1	488	0	0.000000
216	8	1	n04243546_2278	1	801	0	0.000000
224	8	1	n03884397_13723	1	700	0	0.000000
232	8	1	n01534433_4513	1	14	0	0.000000
240	8	1	n03594734_8795	1	609	0	0.000000
248	8	1	n04371774_3790	1	844	0	0.000000
256	8	1	n04317175_1413	1	824	0	0.000000
264	8	1	n01692333_8862	1	46	0	0.000000
272	8	1	n04515003_1673	1	882	0	0.000000
280	8	1	n01855672_1287	1	100	0	0.000000
288	8	1	n02281787_783	1	327	0	0.000000
296	8	1	n02089867_8536	1	167	0	0.000000
304	8	1	n01491361_12008	1	4	0	0.000000
312	8	1	n03014705_3474	1	493	0	0.000000
320	8	1	n03000684_425	1	492	0	0.000000
328	8	1	n02509815_31600	1	388	0	0.000000
336	8	1	n02815834_13286	1	439	0	0.000000
344	8	1	n02097209_5437	1	199	0	0.000000
352	8	1	n02870880_3015	1	454	0	0.000000
360	8	1	n01498041_5457	1	7	1	367.281181
368	8	1	n04532106_49	1	888	0	0.000000
376	8	1	n02101006_5235	1	215	0	0.000000
384	8	1	n02090379_5333	1	169	0	0.000000
392	8	1	n02837789_19104	1	446	0	0.000000
400	8	1	n03452741_905	1	580	0	0.000000
408	8	1	n02483708_7039	1	370	0	0.000000
416	8	2	n02483708_7039	1	370	0	0.000000
424	8	1	n01749939_11069	1	65	1	424.047862
432	8	1	n02687172_21801	1	404	0	0.000000
440	8	1	n01558993_190	1	16	0	0.000000
448	8	1	n02422106_448	1	352	0	0.000000
456	8	1	n01632458_4798	1	29	0	0.000000
464	8	2	n01632458_4798	1	29	1	465.022951
472	6	-2	n/a	n/a	n/a	n/a	n/a
