onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n04154565_32898	1	785	0	0.000000
40	8	1	n02497673_1651	1	384	0	0.000000
48	8	1	n04326547_7191	1	826	0	0.000000
56	8	1	n01981276_3850	1	122	0	0.000000
64	8	1	n02607072_4021	1	394	0	0.000000
72	8	1	n03063599_3923	1	505	0	0.000000
80	8	1	n04277352_2568	1	817	0	0.000000
88	8	1	n03721384_25252	1	643	0	0.000000
96	8	2	n03721384_25252	1	643	0	0.000000
104	8	1	n03991062_13476	1	739	0	0.000000
112	8	1	n04149813_91	1	782	0	0.000000
120	8	1	n04127249_4530	1	773	0	0.000000
128	8	1	n04311174_4898	1	823	0	0.000000
136	8	1	n01773797_8794	1	75	0	0.000000
144	8	1	n02823750_2308	1	442	0	0.000000
152	8	1	n01616318_6312	1	24	0	0.000000
160	8	1	n02869837_15475	1	453	0	0.000000
168	8	1	n03854065_18683	1	688	0	0.000000
176	8	1	n02823428_720	1	441	0	0.000000
184	8	1	n03476991_8031	1	586	0	0.000000
192	8	1	n02606052_5128	1	393	0	0.000000
200	8	1	n01950731_11842	1	116	0	0.000000
208	8	1	n02137549_16772	1	299	0	0.000000
216	8	1	n04509417_3608	1	881	0	0.000000
224	8	1	n03028079_20246	1	498	0	0.000000
232	8	2	n03028079_20246	1	498	1	233.029080
240	8	1	n03535780_52714	1	603	0	0.000000
248	8	1	n07871810_12128	1	963	0	0.000000
256	8	1	n01756291_5976	1	69	0	0.000000
264	8	1	n02667093_331	1	400	0	0.000000
272	8	1	n01943899_49	1	113	0	0.000000
280	8	1	n03042490_5859	1	501	0	0.000000
288	8	1	n03443371_25197	1	573	0	0.000000
296	8	1	n02319095_13563	1	329	1	301.405201
304	8	1	n02108551_154	1	245	0	0.000000
312	8	1	n02128385_34170	1	289	0	0.000000
320	8	1	n01930112_4327	1	112	1	327.036759
328	8	1	n01773549_678	1	74	0	0.000000
336	8	2	n01773549_678	1	74	1	343.385246
344	8	1	n03457902_41384	1	581	0	0.000000
352	8	1	n01968897_10775	1	118	0	0.000000
360	8	2	n01968897_10775	1	118	1	361.032655
368	8	1	n02396427_13761	1	343	0	0.000000
376	8	2	n02396427_13761	1	343	0	0.000000
384	8	1	n03018349_1849	1	496	0	0.000000
392	8	1	n01818515_3873	1	89	0	0.000000
400	8	1	n02091032_12425	1	172	0	0.000000
408	8	1	n02226429_294	1	312	0	0.000000
416	8	1	n01735189_16560	1	58	0	0.000000
424	8	1	n02486261_881	1	372	0	0.000000
432	8	1	n03868863_987	1	692	0	0.000000
440	8	1	n03478589_540	1	587	0	0.000000
448	8	1	n02093256_5295	1	180	0	0.000000
456	8	1	n03388549_4582	1	565	0	0.000000
464	8	1	n03876231_17991	1	697	0	0.000000
472	6	-2	n/a	n/a	n/a	n/a	n/a
