onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n02096294_5683	1	194	0	0.000000
40	8	1	n02116738_7478	1	276	0	0.000000
48	8	1	n01980166_353	1	121	0	0.000000
56	8	1	n03372029_77297	1	559	0	0.000000
64	8	1	n02457408_4071	1	365	0	0.000000
72	8	2	n02457408_4071	1	365	0	0.000000
80	8	1	n04258138_322	1	808	0	0.000000
88	8	1	n04209239_16727	1	795	0	0.000000
96	8	1	n04476259_2874	1	869	0	0.000000
104	8	1	n03891332_2587	1	705	0	0.000000
112	8	1	n02321529_613	1	330	0	0.000000
120	8	1	n03146219_193	1	525	0	0.000000
128	8	1	n03782006_1688	1	665	0	0.000000
136	8	1	n02106030_16317	1	232	0	0.000000
144	8	1	n04238763_364	1	799	0	0.000000
152	8	1	n03717622_1532	1	641	0	0.000000
160	8	1	n01537544_2340	1	15	0	0.000000
168	8	2	n01537544_2340	1	15	1	168.494344
176	8	1	n03796401_666	1	676	0	0.000000
184	8	1	n04266014_1289	1	813	0	0.000000
192	8	1	n02123597_8890	1	285	0	0.000000
200	8	2	n02123597_8890	1	285	1	201.025779
208	8	1	n07717410_1681	1	942	0	0.000000
216	8	1	n03874293_8298	1	695	0	0.000000
224	8	1	n02860847_8821	1	451	0	0.000000
232	8	1	n02113712_3461	1	267	0	0.000000
240	8	1	n02641379_39398	1	396	0	0.000000
248	8	1	n02793495_10298	1	426	0	0.000000
256	8	1	n02092339_75	1	179	0	0.000000
264	8	1	n07753592_3731	1	955	0	0.000000
272	8	1	n04591157_2620	1	907	0	0.000000
280	8	1	n02097474_4574	1	201	0	0.000000
288	8	1	n02112137_2071	1	261	0	0.000000
296	8	1	n04141975_37861	1	779	0	0.000000
304	8	1	n07715103_12729	1	939	0	0.000000
312	8	1	n01833805_772	1	95	0	0.000000
320	8	1	n01729322_5540	1	55	0	0.000000
328	8	1	n03956157_1322	1	728	0	0.000000
336	8	1	n02704792_8631	1	409	0	0.000000
344	8	1	n03590841_10142	1	608	0	0.000000
352	8	1	n03895866_9774	1	706	0	0.000000
360	8	2	n03895866_9774	1	706	1	361.027811
368	8	1	n02948072_7459	1	471	0	0.000000
376	8	1	n04332243_15784	1	829	0	0.000000
384	8	1	n03065424_3932	1	507	0	0.000000
392	8	1	n03977966_43623	1	735	0	0.000000
400	8	1	n04019541_26269	1	747	0	0.000000
408	8	1	n02817516_54123	1	440	0	0.000000
416	8	1	n02027492_366	1	141	0	0.000000
424	8	1	n03109150_6151	1	513	0	0.000000
432	8	1	n03179701_907	1	527	0	0.000000
440	8	2	n03179701_907	1	527	1	441.036157
448	8	1	n02096177_9502	1	193	0	0.000000
456	8	1	n03649909_9394	1	622	0	0.000000
464	8	1	n04264628_34730	1	811	0	0.000000
472	6	-2	n/a	n/a	n/a	n/a	n/a
