onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n07920052_2198	1	968	n/a	n/a
40	8	1	n07579787_20400	1	924	n/a	n/a
48	8	1	n02229544_3801	1	313	n/a	n/a
56	8	1	n02910353_14991	1	465	n/a	n/a
64	8	1	n03661043_590	1	625	n/a	n/a
72	8	1	n03000134_5890	1	490	n/a	n/a
80	8	1	n03710721_29599	1	640	n/a	n/a
88	8	1	n01944390_541	1	114	n/a	n/a
96	8	1	n03404251_1542	1	569	n/a	n/a
104	8	1	n04239074_2489	1	800	n/a	n/a
112	8	1	n02093991_9794	1	185	n/a	n/a
120	8	1	n02106166_1264	1	233	n/a	n/a
128	8	1	n04356056_22227	1	838	n/a	n/a
136	8	1	n02099849_159	1	210	n/a	n/a
144	8	1	n02823428_720	1	441	n/a	n/a
152	8	1	n02085782_11376	1	153	n/a	n/a
160	8	1	n03710193_17726	1	638	n/a	n/a
168	8	2	n03710193_17726	1	638	n/a	n/a
176	8	1	n03733805_679	1	648	n/a	n/a
184	8	1	n02894605_9201	1	461	n/a	n/a
192	8	2	n02894605_9201	1	461	n/a	n/a
200	8	1	n03637318_23816	1	620	n/a	n/a
208	8	1	n02088364_167	1	163	n/a	n/a
216	8	1	n04404412_7434	1	852	n/a	n/a
224	8	1	n02980441_402	1	484	n/a	n/a
232	8	2	n02980441_402	1	484	n/a	n/a
240	8	1	n02095570_6229	1	190	n/a	n/a
248	8	1	n03047690_18748	1	503	n/a	n/a
256	8	1	n01883070_3009	1	107	n/a	n/a
264	8	1	n02825657_16295	1	443	n/a	n/a
272	8	1	n01496331_25573	1	6	n/a	n/a
280	8	1	n02231487_4149	1	314	n/a	n/a
288	8	1	n02423022_2094	1	354	n/a	n/a
296	8	1	n04456115_6209	1	863	n/a	n/a
304	8	1	n03954731_3987	1	727	n/a	n/a
312	8	1	n04562935_15873	1	901	n/a	n/a
320	8	1	n01740131_16017	1	61	n/a	n/a
328	8	1	n12998815_4350	1	993	n/a	n/a
336	8	1	n04370456_5569	1	842	n/a	n/a
344	8	1	n02123394_8846	1	284	n/a	n/a
352	8	1	n03976657_24073	1	734	n/a	n/a
360	8	1	n03045698_6157	1	502	n/a	n/a
368	8	1	n03126707_128	1	518	n/a	n/a
376	8	1	n02259212_37	1	318	n/a	n/a
384	8	1	n02883205_2762	1	458	n/a	n/a
392	8	1	n02974003_514	1	480	n/a	n/a
400	8	1	n04428191_8922	1	857	n/a	n/a
408	8	2	n04428191_8922	1	857	n/a	n/a
416	8	1	n01744401_3055	1	63	n/a	n/a
424	8	1	n01641577_6824	1	31	n/a	n/a
432	8	1	n02782093_173	1	418	n/a	n/a
440	8	1	n01818515_3873	1	89	n/a	n/a
448	8	1	n02692877_38626	1	406	n/a	n/a
456	8	2	n02692877_38626	1	406	n/a	n/a
464	8	1	n02120505_10916	1	281	n/a	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
