onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n04311174_4898	1	823	n/a	n/a
40	8	1	n03792782_47774	1	672	n/a	n/a
48	8	1	n02492035_1844	1	379	n/a	n/a
56	8	1	n02108915_1642	1	246	n/a	n/a
64	8	1	n03991062_13476	1	739	n/a	n/a
72	8	2	n03991062_13476	1	739	n/a	n/a
80	8	1	n02051845_12104	1	145	n/a	n/a
88	8	1	n03623198_14571	1	616	n/a	n/a
96	8	1	n03764736_13888	1	654	n/a	n/a
104	8	1	n02704792_8631	1	409	n/a	n/a
112	8	1	n03794056_19437	1	675	n/a	n/a
120	8	1	n01514859_5530	1	9	n/a	n/a
128	8	1	n04311004_1721	1	822	n/a	n/a
136	8	2	n04311004_1721	1	822	n/a	n/a
144	8	1	n02794156_9193	1	427	n/a	n/a
152	8	1	n01986214_4769	1	126	n/a	n/a
160	8	1	n03891251_426	1	704	n/a	n/a
168	8	1	n03498962_8689	1	597	n/a	n/a
176	8	1	n01644900_651	1	33	n/a	n/a
184	8	1	n02106550_3186	1	235	n/a	n/a
192	8	1	n03026506_7095	1	497	n/a	n/a
200	8	1	n02815834_13286	1	439	n/a	n/a
208	8	1	n03899768_36177	1	707	n/a	n/a
216	8	2	n03899768_36177	1	707	n/a	n/a
224	8	1	n02074367_8372	1	150	n/a	n/a
232	8	1	n01978455_10455	1	120	n/a	n/a
240	8	1	n07754684_632	1	956	n/a	n/a
248	8	1	n01843065_697	1	96	n/a	n/a
256	8	1	n02108089_18496	1	243	n/a	n/a
264	8	1	n02101388_160	1	216	n/a	n/a
272	8	2	n02101388_160	1	216	n/a	n/a
280	8	1	n02999410_17143	1	489	n/a	n/a
288	8	1	n03345487_2906	1	556	n/a	n/a
296	8	1	n02091134_17059	1	173	n/a	n/a
304	8	1	n04317175_1413	1	824	n/a	n/a
312	8	1	n02096585_9979	1	196	n/a	n/a
320	8	1	n03443371_25197	1	573	n/a	n/a
328	8	1	n02090379_5333	1	169	n/a	n/a
336	8	1	n02281406_3491	1	326	n/a	n/a
344	8	1	n02109525_29066	1	248	n/a	n/a
352	8	1	n02096177_9502	1	193	n/a	n/a
360	8	1	n02777292_7917	1	417	n/a	n/a
368	8	1	n02791124_256	1	424	n/a	n/a
376	8	1	n04476259_2874	1	869	n/a	n/a
384	8	1	n04179913_972	1	787	n/a	n/a
392	8	1	n02085936_4245	1	154	n/a	n/a
400	8	1	n03998194_417	1	742	n/a	n/a
408	8	1	n04515003_1673	1	882	n/a	n/a
416	8	1	n03376595_99	1	560	n/a	n/a
424	8	1	n02018795_5263	1	139	n/a	n/a
432	8	1	n02117135_586	1	277	n/a	n/a
440	8	2	n02117135_586	1	277	n/a	n/a
448	8	1	n02114367_7512	1	270	n/a	n/a
456	8	1	n04008634_585	1	745	n/a	n/a
464	8	1	n02494079_1268	1	383	n/a	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
