onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n02676566_71	1	403	n/a	n/a
40	8	1	n03459775_5142	1	582	n/a	n/a
48	8	1	n02326432_40899	1	332	n/a	n/a
56	8	1	n02102040_334	1	218	n/a	n/a
64	8	1	n01843383_11555	1	97	n/a	n/a
72	8	1	n02007558_10933	1	131	n/a	n/a
80	8	1	n03868863_987	1	692	n/a	n/a
88	8	1	n07584110_1965	1	926	n/a	n/a
96	8	2	n07584110_1965	1	926	n/a	n/a
104	8	1	n03461385_16099	1	583	n/a	n/a
112	8	1	n04486054_546	1	874	n/a	n/a
120	8	1	n07714571_1021	1	937	n/a	n/a
128	8	1	n02058221_787	1	147	n/a	n/a
136	8	1	n01755581_7365	1	68	n/a	n/a
144	8	1	n02672831_1110	1	402	n/a	n/a
152	8	1	n03935335_11933	1	720	n/a	n/a
160	8	1	n02090622_9201	1	170	n/a	n/a
168	8	1	n02128757_1168	1	290	n/a	n/a
176	8	1	n02097658_9331	1	202	n/a	n/a
184	8	1	n04509417_3608	1	881	n/a	n/a
192	8	1	n02094114_4357	1	186	n/a	n/a
200	8	1	n03770439_5388	1	656	n/a	n/a
208	8	1	n01817953_10640	1	88	n/a	n/a
216	8	1	n02797295_13212	1	429	n/a	n/a
224	8	1	n03903868_4026	1	709	n/a	n/a
232	8	2	n03903868_4026	1	709	n/a	n/a
240	8	1	n03494278_273	1	594	n/a	n/a
248	8	1	n02951358_17438	1	473	n/a	n/a
256	8	1	n03929660_13821	1	715	n/a	n/a
264	8	2	n03929660_13821	1	715	n/a	n/a
272	8	1	n03895866_9774	1	706	n/a	n/a
280	8	1	n04346328_5218	1	833	n/a	n/a
288	8	1	n02113799_902	1	268	n/a	n/a
296	8	1	n02840245_1374	1	447	n/a	n/a
304	8	1	n02110627_279	1	253	n/a	n/a
312	8	1	n04442312_10073	1	860	n/a	n/a
320	8	1	n03781244_25354	1	664	n/a	n/a
328	8	1	n02108551_154	1	245	n/a	n/a
336	8	1	n03141823_19477	1	524	n/a	n/a
344	8	1	n01608432_2211	1	22	n/a	n/a
352	8	1	n02417914_5155	1	351	n/a	n/a
360	8	1	n03534580_5799	1	602	n/a	n/a
368	8	1	n04263257_5624	1	810	n/a	n/a
376	8	2	n04263257_5624	1	810	n/a	n/a
384	8	1	n02089973_9707	1	168	n/a	n/a
392	8	1	n02120079_1207	1	280	n/a	n/a
400	8	2	n02120079_1207	1	280	n/a	n/a
408	8	1	n04552348_10078	1	896	n/a	n/a
416	8	1	n03920288_7838	1	713	n/a	n/a
424	8	1	n03000684_425	1	492	n/a	n/a
432	8	1	n02098105_900	1	203	n/a	n/a
440	8	1	n03017168_7866	1	495	n/a	n/a
448	8	1	n01753488_12918	1	67	n/a	n/a
456	8	1	n03697007_13490	1	635	n/a	n/a
464	8	1	n03729826_860	1	645	n/a	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
