onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n01980166_353	1	121	0	0.000000
40	8	1	n03980874_18712	1	736	0	0.000000
48	8	1	n02510455_577	1	389	0	0.000000
56	8	1	n04039381_4248	1	753	0	0.000000
64	8	1	n04336792_3810	1	831	0	0.000000
72	8	2	n04336792_3810	1	831	0	0.000000
80	8	1	n03717622_1532	1	641	0	0.000000
88	8	1	n03781244_25354	1	664	0	0.000000
96	8	1	n02951585_32074	1	474	0	0.000000
104	8	1	n03617480_16344	1	615	0	0.000000
112	8	1	n03196217_5827	1	531	0	0.000000
120	8	1	n03944341_4717	1	724	0	0.000000
128	8	1	n02817516_54123	1	440	0	0.000000
136	8	2	n02817516_54123	1	440	1	138.027368
144	8	1	n03794056_19437	1	675	0	0.000000
152	8	1	n02101556_4965	1	217	0	0.000000
160	8	1	n02939185_1166	1	470	0	0.000000
168	8	1	n09428293_29806	1	979	0	0.000000
176	8	1	n03804744_12576	1	678	0	0.000000
184	8	1	n03527444_17195	1	598	0	0.000000
192	8	1	n02105641_4247	1	230	0	0.000000
200	8	1	n02879718_32674	1	457	0	0.000000
208	8	1	n04596742_13426	1	910	0	0.000000
216	8	2	n04596742_13426	1	910	1	217.036559
224	8	1	n02025239_2049	1	140	0	0.000000
232	8	1	n01704323_3004	1	52	0	0.000000
240	8	1	n02841315_3475	1	448	0	0.000000
248	8	1	n02892201_33713	1	459	0	0.000000
256	8	1	n03742115_9012	1	649	0	0.000000
264	8	1	n01990800_9358	1	127	0	0.000000
272	8	2	n01990800_9358	1	127	0	0.000000
280	8	1	n02107683_3803	1	240	0	0.000000
288	8	1	n01817953_10640	1	88	0	0.000000
296	8	1	n03891251_426	1	704	0	0.000000
304	8	1	n02488291_2946	1	375	0	0.000000
312	8	1	n04332243_15784	1	829	0	0.000000
320	8	1	n02802426_605	1	431	0	0.000000
328	8	1	n01614925_14362	1	23	0	0.000000
336	8	1	n03047690_18748	1	503	0	0.000000
344	8	1	n02018207_13343	1	138	0	0.000000
352	8	1	n02843684_1499	1	449	0	0.000000
360	8	1	n04392985_1348	1	849	0	0.000000
368	8	1	n02504458_12555	1	387	0	0.000000
376	8	1	n02138441_5213	1	300	0	0.000000
384	8	1	n01983481_5385	1	123	0	0.000000
392	8	1	n02109525_29066	1	248	0	0.000000
400	8	1	n03884397_13723	1	700	0	0.000000
408	8	1	n01695060_5570	1	49	0	0.000000
416	8	1	n02481823_3130	1	368	0	0.000000
424	8	1	n02483362_3145	1	369	0	0.000000
432	8	1	n07716906_9585	1	941	0	0.000000
440	8	2	n07716906_9585	1	941	1	446.031459
448	8	1	n03109150_6151	1	513	0	0.000000
456	8	1	n03661043_590	1	625	0	0.000000
464	8	1	n01749939_11069	1	65	0	0.000000
472	6	-2	n/a	n/a	n/a	n/a	n/a
