onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n01776313_1223	1	79	n/a	n/a
40	8	1	n03602883_22589	1	614	n/a	n/a
48	8	1	n01682714_18221	1	41	n/a	n/a
56	8	1	n07749582_4601	1	952	n/a	n/a
64	8	1	n07753592_3731	1	955	n/a	n/a
72	8	2	n07753592_3731	1	955	n/a	n/a
80	8	1	n03642806_17481	1	621	n/a	n/a
88	8	1	n01675722_7450	1	39	n/a	n/a
96	8	1	n01990800_9358	1	127	n/a	n/a
104	8	1	n09428293_29806	1	979	n/a	n/a
112	8	1	n02113624_782	1	266	n/a	n/a
120	8	1	n03494278_273	1	594	n/a	n/a
128	8	1	n03388183_1181	1	564	n/a	n/a
136	8	2	n03388183_1181	1	564	n/a	n/a
144	8	1	n04399382_2050	1	851	n/a	n/a
152	8	1	n03933933_8005	1	719	n/a	n/a
160	8	1	n03788365_2905	1	670	n/a	n/a
168	8	1	n02325366_22181	1	331	n/a	n/a
176	8	1	n10148035_4934	1	983	n/a	n/a
184	8	1	n03089624_18696	1	510	n/a	n/a
192	8	1	n02105251_7755	1	227	n/a	n/a
200	8	1	n02808304_3977	1	435	n/a	n/a
208	8	1	n04552348_10078	1	896	n/a	n/a
216	8	2	n04552348_10078	1	896	n/a	n/a
224	8	1	n04591713_179	1	908	n/a	n/a
232	8	1	n02128925_29370	1	291	n/a	n/a
240	8	1	n02281406_3491	1	326	n/a	n/a
248	8	1	n02877765_9466	1	456	n/a	n/a
256	8	1	n04542943_1482	1	892	n/a	n/a
264	8	1	n04118776_2487	1	770	n/a	n/a
272	8	2	n04118776_2487	1	770	n/a	n/a
280	8	1	n02676566_71	1	403	n/a	n/a
288	8	1	n02018207_13343	1	138	n/a	n/a
296	8	1	n04141327_3389	1	778	n/a	n/a
304	8	1	n02999410_17143	1	489	n/a	n/a
312	8	1	n03838899_28267	1	684	n/a	n/a
320	8	1	n02106382_4760	1	234	n/a	n/a
328	8	1	n02097474_4574	1	201	n/a	n/a
336	8	1	n03935335_11933	1	720	n/a	n/a
344	8	1	n03325584_21166	1	553	n/a	n/a
352	8	1	n02783161_1342	1	419	n/a	n/a
360	8	1	n02437616_819	1	356	n/a	n/a
368	8	1	n02007558_10933	1	131	n/a	n/a
376	8	1	n02033041_689	1	143	n/a	n/a
384	8	1	n04532106_49	1	888	n/a	n/a
392	8	1	n01829413_725	1	94	n/a	n/a
400	8	1	n03775546_5924	1	660	n/a	n/a
408	8	1	n02066245_10848	1	148	n/a	n/a
416	8	1	n04482393_4735	1	871	n/a	n/a
424	8	1	n04238763_364	1	799	n/a	n/a
432	8	1	n03196217_5827	1	531	n/a	n/a
440	8	2	n03196217_5827	1	531	n/a	n/a
448	8	1	n01806143_10610	1	85	n/a	n/a
456	8	1	n03670208_5655	1	628	n/a	n/a
464	8	1	n01843383_11555	1	97	n/a	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
