onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n07892512_7601	1	967	n/a	n/a
40	8	1	n02783161_1342	1	419	n/a	n/a
48	8	1	n03874293_8298	1	695	n/a	n/a
56	8	1	n03832673_117	1	682	n/a	n/a
64	8	1	n03843555_1334	1	687	n/a	n/a
72	8	1	n03967562_30442	1	731	n/a	n/a
80	8	2	n03967562_30442	1	731	n/a	n/a
88	8	1	n02442845_1245	1	358	n/a	n/a
96	8	1	n01742172_9439	1	62	n/a	n/a
104	8	2	n01742172_9439	1	62	n/a	n/a
112	8	1	n02009229_4160	1	132	n/a	n/a
120	8	1	n02106662_18948	1	236	n/a	n/a
128	8	1	n02107142_3283	1	237	n/a	n/a
136	8	1	n02727426_34245	1	411	n/a	n/a
144	8	1	n02791270_6125	1	425	n/a	n/a
152	8	1	n02281787_783	1	327	n/a	n/a
160	8	1	n03773504_6383	1	658	n/a	n/a
168	8	1	n03447721_55866	1	578	n/a	n/a
176	8	1	n01756291_5976	1	69	n/a	n/a
184	8	1	n01806143_10610	1	85	n/a	n/a
192	8	1	n02100583_20582	1	212	n/a	n/a
200	8	1	n04336792_3810	1	831	n/a	n/a
208	8	1	n03535780_52714	1	603	n/a	n/a
216	8	1	n09193705_924	1	971	n/a	n/a
224	8	2	n09193705_924	1	971	n/a	n/a
232	8	1	n01592084_3289	1	20	n/a	n/a
240	8	1	n03314780_354	1	552	n/a	n/a
248	8	1	n09399592_4050	1	977	n/a	n/a
256	8	1	n02441942_1354	1	357	n/a	n/a
264	8	1	n02747177_28356	1	413	n/a	n/a
272	8	1	n01534433_4513	1	14	n/a	n/a
280	8	1	n02879718_32674	1	457	n/a	n/a
288	8	1	n02102480_2794	1	221	n/a	n/a
296	8	1	n03775546_5924	1	660	n/a	n/a
304	8	1	n01930112_4327	1	112	n/a	n/a
312	8	1	n03942813_2554	1	723	n/a	n/a
320	8	1	n03187595_3042	1	529	n/a	n/a
328	8	1	n03690938_8303	1	632	n/a	n/a
336	8	1	n04264628_34730	1	811	n/a	n/a
344	8	1	n07753113_28926	1	953	n/a	n/a
352	8	1	n04392985_1348	1	849	n/a	n/a
360	8	2	n04392985_1348	1	849	n/a	n/a
368	8	1	n02108422_3543	1	244	n/a	n/a
376	8	1	n02138441_5213	1	300	n/a	n/a
384	8	1	n02071294_11227	1	149	n/a	n/a
392	8	1	n02077923_1351	1	151	n/a	n/a
400	8	1	n02823750_2308	1	442	n/a	n/a
408	8	1	n07565083_8899	1	923	n/a	n/a
416	8	1	n02124075_12273	1	286	n/a	n/a
424	8	1	n07583066_9703	1	925	n/a	n/a
432	8	1	n01978287_2484	1	119	n/a	n/a
440	8	1	n01773797_8794	1	75	n/a	n/a
448	8	2	n01773797_8794	1	75	n/a	n/a
456	8	1	n02037110_4009	1	144	n/a	n/a
464	8	1	n02095314_3710	1	189	n/a	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
