onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n02119789_2515	1	279	n/a	n/a
40	8	1	n04562935_15873	1	901	n/a	n/a
48	8	1	n02794156_9193	1	427	n/a	n/a
56	8	1	n02410509_8161	1	348	n/a	n/a
64	8	1	n07720875_11723	1	946	n/a	n/a
72	8	1	n03666591_4579	1	627	n/a	n/a
80	8	1	n02074367_8372	1	150	n/a	n/a
88	8	1	n01496331_25573	1	6	n/a	n/a
96	8	1	n02093428_19825	1	181	n/a	n/a
104	8	1	n03840681_22011	1	685	n/a	n/a
112	8	1	n04366367_908	1	840	n/a	n/a
120	8	1	n04485082_4265	1	873	n/a	n/a
128	8	1	n02488291_2946	1	375	n/a	n/a
136	8	1	n04456115_6209	1	863	n/a	n/a
144	8	1	n09332890_10767	1	976	n/a	n/a
152	8	2	n09332890_10767	1	976	n/a	n/a
160	8	1	n02493509_17579	1	381	n/a	n/a
168	8	2	n02493509_17579	1	381	n/a	n/a
176	8	1	n02091032_12425	1	172	n/a	n/a
184	8	1	n04141975_37861	1	779	n/a	n/a
192	8	1	n02965783_5430	1	476	n/a	n/a
200	8	1	n04536866_15505	1	890	n/a	n/a
208	8	1	n02088466_7508	1	164	n/a	n/a
216	8	1	n03724870_11112	1	644	n/a	n/a
224	8	1	n02134084_20942	1	297	n/a	n/a
232	8	1	n03314780_354	1	552	n/a	n/a
240	8	2	n03314780_354	1	552	n/a	n/a
248	8	1	n02397096_91	1	344	n/a	n/a
256	8	1	n03770679_24934	1	657	n/a	n/a
264	8	1	n01687978_394	1	43	n/a	n/a
272	8	1	n01873310_7877	1	104	n/a	n/a
280	8	1	n02097047_6167	1	197	n/a	n/a
288	8	2	n02097047_6167	1	197	n/a	n/a
296	8	1	n02108915_1642	1	246	n/a	n/a
304	8	1	n02110185_13091	1	251	n/a	n/a
312	8	1	n07684084_3012	1	931	n/a	n/a
320	8	1	n02268853_15483	1	321	n/a	n/a
328	8	1	n02871525_5003	1	455	n/a	n/a
336	8	1	n01981276_3850	1	122	n/a	n/a
344	8	1	n02112706_1558	1	263	n/a	n/a
352	8	1	n03721384_25252	1	643	n/a	n/a
360	8	1	n02127052_206	1	288	n/a	n/a
368	8	1	n03976467_1222	1	733	n/a	n/a
376	8	1	n02096177_9502	1	193	n/a	n/a
384	8	1	n04146614_10702	1	780	n/a	n/a
392	8	1	n04065272_228	1	758	n/a	n/a
400	8	1	n02395406_3011	1	342	n/a	n/a
408	8	1	n03255030_7402	1	544	n/a	n/a
416	8	1	n07584110_1965	1	926	n/a	n/a
424	8	1	n02085936_4245	1	154	n/a	n/a
432	8	1	n02112018_14481	1	260	n/a	n/a
440	8	1	n07768694_18143	1	958	n/a	n/a
448	8	2	n07768694_18143	1	958	n/a	n/a
456	8	1	n02769748_3571	1	415	n/a	n/a
464	8	1	n02101006_5235	1	215	n/a	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
