onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n03956157_1322	1	728	n/a	n/a
40	8	1	n01728572_807	1	53	n/a	n/a
48	8	1	n02951358_17438	1	473	n/a	n/a
56	8	1	n01669191_11846	1	38	n/a	n/a
64	8	1	n03476684_1210	1	585	n/a	n/a
72	8	1	n02950826_10443	1	472	n/a	n/a
80	8	1	n02791270_6125	1	425	n/a	n/a
88	8	1	n02096585_9979	1	196	n/a	n/a
96	8	1	n03393912_18690	1	566	n/a	n/a
104	8	2	n03393912_18690	1	566	n/a	n/a
112	8	1	n12144580_38232	1	988	n/a	n/a
120	8	1	n01924916_3232	1	111	n/a	n/a
128	8	1	n04311004_1721	1	822	n/a	n/a
136	8	1	n03982430_156	1	737	n/a	n/a
144	8	1	n04008634_585	1	745	n/a	n/a
152	8	1	n04326547_7191	1	826	n/a	n/a
160	8	1	n07714571_1021	1	937	n/a	n/a
168	8	1	n02500267_11731	1	385	n/a	n/a
176	8	1	n03903868_4026	1	709	n/a	n/a
184	8	1	n03791053_4249	1	671	n/a	n/a
192	8	1	n02114548_1600	1	271	n/a	n/a
200	8	2	n02114548_1600	1	271	n/a	n/a
208	8	1	n04548362_1772	1	894	n/a	n/a
216	8	1	n02134418_523	1	298	n/a	n/a
224	8	1	n04149813_91	1	782	n/a	n/a
232	8	1	n03216828_21284	1	537	n/a	n/a
240	8	2	n03216828_21284	1	537	n/a	n/a
248	8	1	n03297495_2240	1	551	n/a	n/a
256	8	1	n02447366_20812	1	363	n/a	n/a
264	8	1	n02930766_5099	1	469	n/a	n/a
272	8	1	n04553703_3985	1	897	n/a	n/a
280	8	1	n02808440_22252	1	436	n/a	n/a
288	8	1	n03637318_23816	1	620	n/a	n/a
296	8	1	n02102040_334	1	218	n/a	n/a
304	8	2	n02102040_334	1	218	n/a	n/a
312	8	1	n02892767_18281	1	460	n/a	n/a
320	8	1	n02319095_13563	1	329	n/a	n/a
328	8	2	n02319095_13563	1	329	n/a	n/a
336	8	1	n02102480_2794	1	221	n/a	n/a
344	8	1	n03045698_6157	1	502	n/a	n/a
352	8	1	n01984695_53281	1	124	n/a	n/a
360	8	1	n02123394_8846	1	284	n/a	n/a
368	8	1	n02099267_2767	1	206	n/a	n/a
376	8	1	n02814533_80927	1	437	n/a	n/a
384	8	1	n03425413_29593	1	572	n/a	n/a
392	8	1	n01773157_2376	1	73	n/a	n/a
400	8	1	n09193705_924	1	971	n/a	n/a
408	8	1	n02168699_338	1	304	n/a	n/a
416	8	1	n03843555_1334	1	687	n/a	n/a
424	8	1	n02361337_8892	1	337	n/a	n/a
432	8	1	n01930112_4327	1	112	n/a	n/a
440	8	1	n04372370_6126	1	845	n/a	n/a
448	8	1	n02174001_2724	1	307	n/a	n/a
456	8	1	n03837869_3537	1	683	n/a	n/a
464	8	1	n03877472_17900	1	698	n/a	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
