onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n03891251_426	1	704	n/a	n/a
40	8	2	n03891251_426	1	704	n/a	n/a
48	8	1	n02643566_5228	1	397	n/a	n/a
56	8	1	n02879718_32674	1	457	n/a	n/a
64	8	1	n03777754_430	1	663	n/a	n/a
72	8	1	n01910747_548	1	108	n/a	n/a
80	8	1	n13133613_48118	1	999	n/a	n/a
88	8	2	n13133613_48118	1	999	n/a	n/a
96	8	1	n03535780_52714	1	603	n/a	n/a
104	8	1	n04579145_5752	1	902	n/a	n/a
112	8	1	n02088094_2654	1	161	n/a	n/a
120	8	1	n02834397_186	1	444	n/a	n/a
128	8	1	n03782006_1688	1	665	n/a	n/a
136	8	1	n15075141_19208	1	1000	n/a	n/a
144	8	1	n03854065_18683	1	688	n/a	n/a
152	8	1	n04252077_2755	1	803	n/a	n/a
160	8	1	n03042490_5859	1	501	n/a	n/a
168	8	1	n03109150_6151	1	513	n/a	n/a
176	8	1	n04200800_3652	1	789	n/a	n/a
184	8	1	n04344873_10829	1	832	n/a	n/a
192	8	1	n02490219_2164	1	378	n/a	n/a
200	8	1	n01537544_2340	1	15	n/a	n/a
208	8	1	n02085620_3681	1	152	n/a	n/a
216	8	1	n02457408_4071	1	365	n/a	n/a
224	8	1	n07875152_1373	1	965	n/a	n/a
232	8	1	n02791124_256	1	424	n/a	n/a
240	8	1	n04204347_7065	1	792	n/a	n/a
248	8	1	n04429376_37527	1	858	n/a	n/a
256	8	1	n03691459_69482	1	633	n/a	n/a
264	8	1	n07760859_10405	1	957	n/a	n/a
272	8	1	n01498041_5457	1	7	n/a	n/a
280	8	2	n01498041_5457	1	7	n/a	n/a
288	8	1	n02607072_4021	1	394	n/a	n/a
296	8	1	n02256656_1174	1	317	n/a	n/a
304	8	2	n02256656_1174	1	317	n/a	n/a
312	8	1	n03485794_4991	1	592	n/a	n/a
320	8	1	n02137549_16772	1	299	n/a	n/a
328	8	1	n03538406_4021	1	604	n/a	n/a
336	8	1	n02979186_8889	1	483	n/a	n/a
344	8	1	n02108422_3543	1	244	n/a	n/a
352	8	1	n03482405_5754	1	589	n/a	n/a
360	8	1	n03240683_778	1	541	n/a	n/a
368	8	1	n03450230_1167	1	579	n/a	n/a
376	8	1	n02105855_5870	1	231	n/a	n/a
384	8	1	n07590611_11131	1	927	n/a	n/a
392	8	1	n07716358_36071	1	940	n/a	n/a
400	8	1	n06359193_61652	1	917	n/a	n/a
408	8	2	n06359193_61652	1	917	n/a	n/a
416	8	1	n02480855_21749	1	367	n/a	n/a
424	8	1	n01664065_27821	1	34	n/a	n/a
432	8	1	n04192698_9723	1	788	n/a	n/a
440	8	1	n02951585_32074	1	474	n/a	n/a
448	8	1	n04486054_546	1	874	n/a	n/a
456	8	1	n02443114_4320	1	359	n/a	n/a
464	8	1	n02672831_1110	1	402	n/a	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
