onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n04254680_324	1	806	0	0.000000
40	8	2	n04254680_324	1	806	1	41.036651
48	8	1	n02321529_613	1	330	0	0.000000
56	8	1	n03710193_17726	1	638	0	0.000000
64	8	1	n04515003_1673	1	882	0	0.000000
72	8	1	n03032252_9684	1	499	0	0.000000
80	8	1	n01632777_2647	1	30	0	0.000000
88	8	1	n03692522_20628	1	634	0	0.000000
96	8	1	n07711569_749	1	936	0	0.000000
104	8	2	n07711569_749	1	936	1	105.030592
112	8	1	n03649909_9394	1	622	0	0.000000
120	8	2	n03649909_9394	1	622	1	121.029049
128	8	1	n02087046_7365	1	159	0	0.000000
136	8	2	n02087046_7365	1	159	1	137.027488
144	8	1	n03180011_236	1	528	0	0.000000
152	8	1	n07590611_11131	1	927	0	0.000000
160	8	1	n02443114_4320	1	359	0	0.000000
168	8	1	n02536864_18132	1	392	0	0.000000
176	8	1	n03028079_20246	1	498	0	0.000000
184	8	1	n03000684_425	1	492	0	0.000000
192	8	1	n03954731_3987	1	727	0	0.000000
200	8	1	n02790996_6853	1	423	0	0.000000
208	8	1	n02443484_5788	1	360	0	0.000000
216	8	1	n03908618_642	1	710	0	0.000000
224	8	1	n09246464_5530	1	973	0	0.000000
232	8	1	n01498041_5457	1	7	0	0.000000
240	8	1	n03709823_4422	1	637	0	0.000000
248	8	1	n02457408_4071	1	365	0	0.000000
256	8	1	n02018795_5263	1	139	0	0.000000
264	8	1	n01910747_548	1	108	0	0.000000
272	8	1	n03110669_162582	1	514	0	0.000000
280	8	1	n04118776_2487	1	770	0	0.000000
288	8	1	n02437616_819	1	356	0	0.000000
296	8	1	n07831146_102	1	960	0	0.000000
304	8	1	n04131690_14057	1	774	0	0.000000
312	8	1	n04259630_1994	1	809	0	0.000000
320	8	1	n07714571_1021	1	937	0	0.000000
328	8	1	n02356798_787	1	336	0	0.000000
336	8	1	n02804414_2761	1	432	0	0.000000
344	8	1	n04476259_2874	1	869	0	0.000000
352	8	1	n03594945_912	1	610	0	0.000000
360	8	1	n02165105_2285	1	301	0	0.000000
368	8	1	n04311174_4898	1	823	0	0.000000
376	8	1	n07697537_23869	1	935	0	0.000000
384	8	1	n03018349_1849	1	496	0	0.000000
392	8	2	n03018349_1849	1	496	1	393.036543
400	8	1	n02102480_2794	1	221	0	0.000000
408	8	1	n02066245_10848	1	148	0	0.000000
416	8	1	n01667778_731	1	37	0	0.000000
424	8	1	n03394916_12887	1	567	0	0.000000
432	8	1	n03291819_4024	1	550	0	0.000000
440	8	1	n03792972_3922	1	673	0	0.000000
448	8	1	n04265275_2910	1	812	0	0.000000
456	8	1	n02106030_16317	1	232	0	0.000000
464	8	1	n02219486_6723	1	311	0	0.000000
472	6	-2	n/a	n/a	n/a	n/a	n/a
