onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n03201208_197	1	533	0	0.000000
40	8	1	n03255030_7402	1	544	0	0.000000
48	8	1	n04243546_2278	1	801	0	0.000000
56	8	1	n04044716_265	1	756	0	0.000000
64	8	1	n02009229_4160	1	132	0	0.000000
72	8	1	n03457902_41384	1	581	0	0.000000
80	8	1	n02643566_5228	1	397	0	0.000000
88	8	1	n03920288_7838	1	713	0	0.000000
96	8	1	n01530575_1070	1	11	0	0.000000
104	8	1	n01985128_22133	1	125	0	0.000000
112	8	1	n02966193_3495	1	477	0	0.000000
120	8	1	n04004767_109	1	743	0	0.000000
128	8	1	n03676483_12089	1	630	1	129.133721
136	8	1	n04254777_11237	1	807	0	0.000000
144	8	1	n02134418_523	1	298	0	0.000000
152	8	1	n03126707_128	1	518	0	0.000000
160	8	1	n03131574_554	1	521	0	0.000000
168	8	2	n03131574_554	1	521	1	169.030134
176	8	1	n01843383_11555	1	97	0	0.000000
184	8	1	n01981276_3850	1	122	0	0.000000
192	8	1	n03930630_25541	1	718	0	0.000000
200	8	1	n03388043_125	1	563	0	0.000000
208	8	2	n03388043_125	1	563	1	212.291479
216	8	1	n01744401_3055	1	63	0	0.000000
224	8	2	n01744401_3055	1	63	1	227.206152
232	8	1	n02276258_175	1	322	0	0.000000
240	8	1	n07715103_12729	1	939	0	0.000000
248	8	1	n04479046_3317	1	870	0	0.000000
256	8	1	n01622779_226	1	25	0	0.000000
264	8	1	n04081281_20688	1	763	0	0.000000
272	8	1	n07716358_36071	1	940	0	0.000000
280	8	1	n04335435_9717	1	830	0	0.000000
288	8	1	n01742172_9439	1	62	0	0.000000
296	8	1	n02690373_12505	1	405	1	298.034358
304	8	1	n01955084_133	1	117	0	0.000000
312	8	1	n02108089_18496	1	243	1	312.381341
320	8	1	n04008634_585	1	745	0	0.000000
328	8	1	n03388549_4582	1	565	0	0.000000
336	8	1	n04251144_6156	1	802	0	0.000000
344	8	1	n02825657_16295	1	443	0	0.000000
352	8	1	n03680355_1173	1	631	0	0.000000
360	8	1	n01560419_4335	1	17	0	0.000000
368	8	1	n02011460_6618	1	134	0	0.000000
376	8	2	n02011460_6618	1	134	1	377.026823
384	8	1	n04238763_364	1	799	0	0.000000
392	8	1	n03450230_1167	1	579	0	0.000000
400	8	1	n03902125_484	1	708	0	0.000000
408	8	1	n04356056_22227	1	838	0	0.000000
416	8	1	n04562935_15873	1	901	0	0.000000
424	8	1	n03777754_430	1	663	0	0.000000
432	8	1	n02099712_2123	1	209	0	0.000000
440	8	1	n09332890_10767	1	976	0	0.000000
448	8	1	n04525038_3744	1	886	0	0.000000
456	8	2	n04525038_3744	1	886	0	0.000000
464	8	1	n03530642_6722	1	600	0	0.000000
472	6	-2	n/a	n/a	n/a	n/a	n/a
