onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n03452741_905	1	580	0	0.000000
40	8	1	n04371430_1241	1	843	0	0.000000
48	8	1	n01755581_7365	1	68	0	0.000000
56	8	1	n12620546_2101	1	990	0	0.000000
64	8	1	n02097209_5437	1	199	0	0.000000
72	8	1	n02098286_2804	1	204	0	0.000000
80	8	1	n02730930_5724	1	412	0	0.000000
88	8	1	n03041632_2058	1	500	0	0.000000
96	8	1	n12144580_38232	1	988	0	0.000000
104	8	1	n02089078_2761	1	166	0	0.000000
112	8	2	n02089078_2761	1	166	1	113.027497
120	8	1	n02106382_4760	1	234	0	0.000000
128	8	1	n01631663_4007	1	28	0	0.000000
136	8	1	n04286575_121	1	819	0	0.000000
144	8	1	n02128385_34170	1	289	0	0.000000
152	8	1	n04485082_4265	1	873	0	0.000000
160	8	1	n02009912_278	1	133	0	0.000000
168	8	1	n01532829_2590	1	13	0	0.000000
176	8	1	n01608432_2211	1	22	0	0.000000
184	8	1	n01443537_2125	1	2	0	0.000000
192	8	1	n02094433_13979	1	188	0	0.000000
200	8	1	n01820546_1115	1	91	0	0.000000
208	8	1	n02437312_95	1	355	0	0.000000
216	8	1	n04229816_9019	1	797	0	0.000000
224	8	1	n04442312_10073	1	860	0	0.000000
232	8	1	n03958227_7474	1	729	0	0.000000
240	8	2	n03958227_7474	1	729	1	241.032000
248	8	1	n04579432_13423	1	903	0	0.000000
256	8	1	n15075141_19208	1	1000	0	0.000000
264	8	1	n02787622_6514	1	421	0	0.000000
272	8	1	n02105251_7755	1	227	0	0.000000
280	8	1	n03345487_2906	1	556	0	0.000000
288	8	1	n04037443_2461	1	752	0	0.000000
296	8	1	n02092339_75	1	179	0	0.000000
304	8	1	n02105056_582	1	225	0	0.000000
312	8	1	n03388183_1181	1	564	0	0.000000
320	8	1	n10148035_4934	1	983	0	0.000000
328	8	1	n02089973_9707	1	168	0	0.000000
336	8	2	n02089973_9707	1	168	1	340.022577
344	8	1	n02100735_12431	1	213	0	0.000000
352	8	1	n03690938_8303	1	632	0	0.000000
360	8	1	n02085782_11376	1	153	0	0.000000
368	8	1	n03498962_8689	1	597	0	0.000000
376	8	2	n03498962_8689	1	597	1	377.035759
384	8	1	n02992529_26975	1	488	0	0.000000
392	8	1	n01828970_4397	1	93	0	0.000000
400	8	1	n03272010_3227	1	547	0	0.000000
408	8	2	n03272010_3227	1	547	1	409.032691
416	8	1	n02497673_1651	1	384	0	0.000000
424	8	1	n02113624_782	1	266	0	0.000000
432	8	1	n03976467_1222	1	733	0	0.000000
440	8	1	n04523525_18397	1	885	0	0.000000
448	8	1	n02091244_3002	1	174	0	0.000000
456	8	1	n02129604_20377	1	293	0	0.000000
464	8	1	n01773797_8794	1	75	0	0.000000
472	6	-2	n/a	n/a	n/a	n/a	n/a
