onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n02105056_582	1	225	n/a	n/a
40	8	2	n02105056_582	1	225	n/a	n/a
48	8	1	n03496892_294	1	596	n/a	n/a
56	8	2	n03496892_294	1	596	n/a	n/a
64	8	1	n03223299_911	1	540	n/a	n/a
72	8	1	n02342885_6288	1	334	n/a	n/a
80	8	1	n01632458_4798	1	29	n/a	n/a
88	8	2	n01632458_4798	1	29	n/a	n/a
96	8	1	n11879895_4746	1	985	n/a	n/a
104	8	1	n01735189_16560	1	58	n/a	n/a
112	8	1	n04229816_9019	1	797	n/a	n/a
120	8	1	n01491361_12008	1	4	n/a	n/a
128	8	1	n03218198_250	1	538	n/a	n/a
136	8	1	n07753275_721	1	954	n/a	n/a
144	8	1	n07248320_19384	1	922	n/a	n/a
152	8	1	n02457408_4071	1	365	n/a	n/a
160	8	1	n02095889_1290	1	191	n/a	n/a
168	8	1	n02100236_9906	1	211	n/a	n/a
176	8	1	n04065272_228	1	758	n/a	n/a
184	8	1	n03706229_838	1	636	n/a	n/a
192	8	1	n02437312_95	1	355	n/a	n/a
200	8	1	n02701002_988	1	408	n/a	n/a
208	8	1	n01985128_22133	1	125	n/a	n/a
216	8	1	n02091244_3002	1	174	n/a	n/a
224	8	1	n02110185_13091	1	251	n/a	n/a
232	8	1	n01770393_1097	1	72	n/a	n/a
240	8	1	n03216828_21284	1	537	n/a	n/a
248	8	1	n02086079_26114	1	155	n/a	n/a
256	8	1	n03710637_15819	1	639	n/a	n/a
264	8	1	n02786058_2019	1	420	n/a	n/a
272	8	1	n02869837_15475	1	453	n/a	n/a
280	8	1	n03786901_36	1	667	n/a	n/a
288	8	1	n01775062_256	1	78	n/a	n/a
296	8	1	n02493793_4902	1	382	n/a	n/a
304	8	1	n02011460_6618	1	134	n/a	n/a
312	8	1	n02105641_4247	1	230	n/a	n/a
320	8	1	n02113712_3461	1	267	n/a	n/a
328	8	1	n03062245_2179	1	504	n/a	n/a
336	8	1	n03000247_18895	1	491	n/a	n/a
344	8	1	n02483362_3145	1	369	n/a	n/a
352	8	1	n03792972_3922	1	673	n/a	n/a
360	8	1	n03594945_912	1	610	n/a	n/a
368	8	1	n02389026_837	1	340	n/a	n/a
376	8	1	n04554684_9336	1	898	n/a	n/a
384	8	1	n03938244_7616	1	722	n/a	n/a
392	8	1	n04209239_16727	1	795	n/a	n/a
400	8	1	n02236044_367	1	316	n/a	n/a
408	8	1	n04371774_3790	1	844	n/a	n/a
416	8	2	n04371774_3790	1	844	n/a	n/a
424	8	1	n02092339_75	1	179	n/a	n/a
432	8	1	n02268443_5889	1	320	n/a	n/a
440	8	1	n03887697_13069	1	701	n/a	n/a
448	8	1	n04525305_6856	1	887	n/a	n/a
456	8	1	n04070727_903	1	761	n/a	n/a
464	8	2	n04070727_903	1	761	n/a	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
