onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n02356798_787	1	336	n/a	n/a
40	8	1	n03916031_3348	1	712	n/a	n/a
48	8	1	n03590841_10142	1	608	n/a	n/a
56	8	1	n04346328_5218	1	833	n/a	n/a
64	8	1	n04254120_4146	1	805	n/a	n/a
72	8	2	n04254120_4146	1	805	n/a	n/a
80	8	1	n03773504_6383	1	658	n/a	n/a
88	8	1	n01685808_750	1	42	n/a	n/a
96	8	1	n01494475_14507	1	5	n/a	n/a
104	8	1	n02441942_1354	1	357	n/a	n/a
112	8	1	n01632458_4798	1	29	n/a	n/a
120	8	1	n10565667_7812	1	984	n/a	n/a
128	8	1	n03483316_2345	1	590	n/a	n/a
136	8	1	n02403003_10578	1	346	n/a	n/a
144	8	1	n04462240_13730	1	866	n/a	n/a
152	8	1	n03344393_1533	1	555	n/a	n/a
160	8	1	n01773797_8794	1	75	n/a	n/a
168	8	2	n01773797_8794	1	75	n/a	n/a
176	8	1	n03594734_8795	1	609	n/a	n/a
184	8	1	n02869837_15475	1	453	n/a	n/a
192	8	1	n01622779_226	1	25	n/a	n/a
200	8	2	n01622779_226	1	25	n/a	n/a
208	8	1	n01774750_63	1	77	n/a	n/a
216	8	1	n03141823_19477	1	524	n/a	n/a
224	8	1	n03929855_3407	1	716	n/a	n/a
232	8	1	n01608432_2211	1	22	n/a	n/a
240	8	1	n02111889_1186	1	259	n/a	n/a
248	8	1	n03958227_7474	1	729	n/a	n/a
256	8	1	n09421951_7909	1	978	n/a	n/a
264	8	1	n04090263_13471	1	765	n/a	n/a
272	8	1	n04592741_2579	1	909	n/a	n/a
280	8	1	n01784675_1386	1	80	n/a	n/a
288	8	1	n04153751_3119	1	784	n/a	n/a
296	8	1	n02454379_1888	1	364	n/a	n/a
304	8	1	n01614925_14362	1	23	n/a	n/a
312	8	1	n02231487_4149	1	314	n/a	n/a
320	8	1	n04509417_3608	1	881	n/a	n/a
328	8	1	n01847000_1787	1	98	n/a	n/a
336	8	1	n04604644_10834	1	913	n/a	n/a
344	8	1	n03544143_17956	1	605	n/a	n/a
352	8	1	n04023962_12609	1	748	n/a	n/a
360	8	2	n04023962_12609	1	748	n/a	n/a
368	8	1	n04467665_5474	1	868	n/a	n/a
376	8	1	n03595614_14923	1	611	n/a	n/a
384	8	1	n03026506_7095	1	497	n/a	n/a
392	8	1	n02326432_40899	1	332	n/a	n/a
400	8	1	n02107574_2934	1	239	n/a	n/a
408	8	1	n04270147_8718	1	814	n/a	n/a
416	8	1	n04479046_3317	1	870	n/a	n/a
424	8	1	n04033901_7419	1	750	n/a	n/a
432	8	1	n03902125_484	1	708	n/a	n/a
440	8	2	n03902125_484	1	708	n/a	n/a
448	8	1	n01986214_4769	1	126	n/a	n/a
456	8	1	n02088364_167	1	163	n/a	n/a
464	8	1	n04310018_300	1	821	n/a	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
