onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n03832673_117	1	682	n/a	n/a
40	8	2	n03832673_117	1	682	n/a	n/a
48	8	1	n02108551_154	1	245	n/a	n/a
56	8	2	n02108551_154	1	245	n/a	n/a
64	8	1	n02091831_1404	1	177	n/a	n/a
72	8	1	n04147183_166	1	781	n/a	n/a
80	8	1	n01580077_701	1	18	n/a	n/a
88	8	2	n01580077_701	1	18	n/a	n/a
96	8	1	n07697313_13660	1	934	n/a	n/a
104	8	1	n02106166_1264	1	233	n/a	n/a
112	8	1	n01616318_6312	1	24	n/a	n/a
120	8	1	n02823750_2308	1	442	n/a	n/a
128	8	1	n03065424_3932	1	507	n/a	n/a
136	8	1	n07932039_1341	1	970	n/a	n/a
144	8	1	n02102973_2150	1	222	n/a	n/a
152	8	1	n03028079_20246	1	498	n/a	n/a
160	8	1	n02013706_2288	1	136	n/a	n/a
168	8	1	n03530642_6722	1	600	n/a	n/a
176	8	1	n02018795_5263	1	139	n/a	n/a
184	8	1	n11879895_4746	1	985	n/a	n/a
192	8	1	n02133161_3850	1	296	n/a	n/a
200	8	1	n02704792_8631	1	409	n/a	n/a
208	8	1	n04131690_14057	1	774	n/a	n/a
216	8	1	n02480495_10269	1	366	n/a	n/a
224	8	1	n03400231_4555	1	568	n/a	n/a
232	8	1	n03743016_3512	1	650	n/a	n/a
240	8	1	n02443484_5788	1	360	n/a	n/a
248	8	1	n02094258_4825	1	187	n/a	n/a
256	8	1	n02165105_2285	1	301	n/a	n/a
264	8	1	n02442845_1245	1	358	n/a	n/a
272	8	1	n02037110_4009	1	144	n/a	n/a
280	8	1	n04239074_2489	1	800	n/a	n/a
288	8	1	n07613480_4137	1	928	n/a	n/a
296	8	1	n03000134_5890	1	490	n/a	n/a
304	8	1	n02236044_367	1	316	n/a	n/a
312	8	1	n04286575_121	1	819	n/a	n/a
320	8	1	n09288635_960	1	975	n/a	n/a
328	8	1	n02111277_13830	1	257	n/a	n/a
336	8	1	n04548280_8247	1	893	n/a	n/a
344	8	1	n01978287_2484	1	119	n/a	n/a
352	8	1	n02363005_24790	1	338	n/a	n/a
360	8	1	n02666196_104	1	399	n/a	n/a
368	8	1	n03662601_1589	1	626	n/a	n/a
376	8	1	n02120079_1207	1	280	n/a	n/a
384	8	1	n03404251_1542	1	569	n/a	n/a
392	8	1	n01775062_256	1	78	n/a	n/a
400	8	1	n03680355_1173	1	631	n/a	n/a
408	8	1	n04356056_22227	1	838	n/a	n/a
416	8	2	n04356056_22227	1	838	n/a	n/a
424	8	1	n02974003_514	1	480	n/a	n/a
432	8	1	n06596364_14287	1	918	n/a	n/a
440	8	1	n03384352_8108	1	562	n/a	n/a
448	8	1	n02487347_9788	1	374	n/a	n/a
456	8	1	n01531178_97	1	12	n/a	n/a
464	8	2	n01531178_97	1	12	n/a	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
