onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n01440764_78	1	1	n/a	n/a
40	8	1	n04040759_2581	1	754	n/a	n/a
48	8	1	n02025239_2049	1	140	n/a	n/a
56	8	1	n04493381_3283	1	877	n/a	n/a
64	8	1	n03891332_2587	1	705	n/a	n/a
72	8	1	n02504458_12555	1	387	n/a	n/a
80	8	1	n03127747_1573	1	519	n/a	n/a
88	8	1	n04296562_2545	1	820	n/a	n/a
96	8	1	n04229816_9019	1	797	n/a	n/a
104	8	2	n04229816_9019	1	797	n/a	n/a
112	8	1	n03444034_10499	1	574	n/a	n/a
120	8	1	n02086079_26114	1	155	n/a	n/a
128	8	1	n02106662_18948	1	236	n/a	n/a
136	8	1	n03729826_860	1	645	n/a	n/a
144	8	1	n03841143_758	1	686	n/a	n/a
152	8	1	n04311174_4898	1	823	n/a	n/a
160	8	1	n02097658_9331	1	202	n/a	n/a
168	8	1	n02002724_2642	1	129	n/a	n/a
176	8	1	n01735189_16560	1	58	n/a	n/a
184	8	2	n01735189_16560	1	58	n/a	n/a
192	8	1	n02963159_1640	1	475	n/a	n/a
200	8	1	n02113978_1595	1	269	n/a	n/a
208	8	1	n01980166_353	1	121	n/a	n/a
216	8	2	n01980166_353	1	121	n/a	n/a
224	8	1	n01484850_25975	1	3	n/a	n/a
232	8	1	n07880968_2642	1	966	n/a	n/a
240	8	1	n04162706_5819	1	786	n/a	n/a
248	8	1	n01795545_17261	1	81	n/a	n/a
256	8	1	n03495258_2594	1	595	n/a	n/a
264	8	1	n03761084_12232	1	652	n/a	n/a
272	8	1	n04116512_290	1	768	n/a	n/a
280	8	1	n04033995_12886	1	751	n/a	n/a
288	8	1	n02510455_577	1	389	n/a	n/a
296	8	1	n03220513_8414	1	539	n/a	n/a
304	8	1	n02107683_3803	1	240	n/a	n/a
312	8	1	n03929660_13821	1	715	n/a	n/a
320	8	1	n04228054_7610	1	796	n/a	n/a
328	8	1	n03376595_99	1	560	n/a	n/a
336	8	2	n03376595_99	1	560	n/a	n/a
344	8	1	n02804610_30390	1	433	n/a	n/a
352	8	1	n01514668_2015	1	8	n/a	n/a
360	8	1	n04370456_5569	1	842	n/a	n/a
368	8	1	n04458633_11616	1	864	n/a	n/a
376	8	1	n04447861_136	1	862	n/a	n/a
384	8	1	n03857828_144	1	689	n/a	n/a
392	8	1	n02971356_9334	1	479	n/a	n/a
400	8	1	n03478589_540	1	587	n/a	n/a
408	8	1	n04418357_2476	1	855	n/a	n/a
416	8	1	n03814906_2246	1	680	n/a	n/a
424	8	1	n01694178_204	1	48	n/a	n/a
432	8	1	n04049303_16577	1	757	n/a	n/a
440	8	1	n03201208_197	1	533	n/a	n/a
448	8	2	n03201208_197	1	533	n/a	n/a
456	8	1	n02669723_818	1	401	n/a	n/a
464	8	1	n02092339_75	1	179	n/a	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
