onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n02892201_33713	1	459	0	0.000000
40	8	2	n02892201_33713	1	459	1	41.023001
48	8	1	n02088364_167	1	163	0	0.000000
56	8	1	n04009552_2736	1	746	0	0.000000
64	8	1	n07584110_1965	1	926	0	0.000000
72	8	2	n07584110_1965	1	926	1	73.019448
80	8	1	n02497673_1651	1	384	0	0.000000
88	8	1	n04004767_109	1	743	0	0.000000
96	8	1	n03598930_13823	1	612	0	0.000000
104	8	1	n02892767_18281	1	460	0	0.000000
112	8	1	n04467665_5474	1	868	0	0.000000
120	8	1	n01629819_1232	1	26	0	0.000000
128	8	2	n01629819_1232	1	26	1	129.031638
136	8	1	n02133161_3850	1	296	0	0.000000
144	8	1	n02089867_8536	1	167	0	0.000000
152	8	1	n02099429_4403	1	207	0	0.000000
160	8	1	n03991062_13476	1	739	0	0.000000
168	8	1	n01820546_1115	1	91	0	0.000000
176	8	1	n01855032_4728	1	99	0	0.000000
184	8	1	n03868242_14304	1	691	0	0.000000
192	8	1	n02113978_1595	1	269	0	0.000000
200	8	1	n02281787_783	1	327	0	0.000000
208	8	1	n03297495_2240	1	551	0	0.000000
216	8	1	n01828970_4397	1	93	0	0.000000
224	8	1	n02256656_1174	1	317	0	0.000000
232	8	1	n02391049_2752	1	341	0	0.000000
240	8	1	n04044716_265	1	756	0	0.000000
248	8	1	n02795169_63557	1	428	0	0.000000
256	8	1	n02085936_4245	1	154	0	0.000000
264	8	1	n01667114_13941	1	36	0	0.000000
272	8	1	n12144580_38232	1	988	0	0.000000
280	8	1	n01580077_701	1	18	0	0.000000
288	8	1	n01847000_1787	1	98	0	0.000000
296	8	1	n02107908_1766	1	241	0	0.000000
304	8	2	n02107908_1766	1	241	1	305.030436
312	8	1	n02325366_22181	1	331	0	0.000000
320	8	1	n03179701_907	1	527	0	0.000000
328	8	1	n02109961_3426	1	249	0	0.000000
336	8	1	n03876231_17991	1	697	0	0.000000
344	8	1	n02398521_1649	1	345	0	0.000000
352	8	1	n03777754_430	1	663	0	0.000000
360	8	1	n04376876_3322	1	846	0	0.000000
368	8	1	n01677366_8911	1	40	0	0.000000
376	8	1	n02860847_8821	1	451	0	0.000000
384	8	1	n04418357_2476	1	855	0	0.000000
392	8	1	n04458633_11616	1	864	0	0.000000
400	8	1	n02489166_2871	1	377	0	0.000000
408	8	1	n04461696_1997	1	865	0	0.000000
416	8	2	n04461696_1997	1	865	1	417.020465
424	8	1	n07831146_102	1	960	0	0.000000
432	8	1	n02002556_1820	1	128	0	0.000000
440	8	1	n02165105_2285	1	301	0	0.000000
448	8	1	n02865351_10582	1	452	0	0.000000
456	8	1	n02108551_154	1	245	0	0.000000
464	8	1	n02447366_20812	1	363	0	0.000000
472	6	-2	n/a	n/a	n/a	n/a	n/a
