onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n04347754_10306	1	834	n/a	n/a
40	8	2	n04347754_10306	1	834	n/a	n/a
48	8	1	n01616318_6312	1	24	n/a	n/a
56	8	1	n07747607_2119	1	951	n/a	n/a
64	8	1	n06794110_39	1	920	n/a	n/a
72	8	2	n06794110_39	1	920	n/a	n/a
80	8	1	n03180011_236	1	528	n/a	n/a
88	8	1	n03666591_4579	1	627	n/a	n/a
96	8	1	n03424325_17699	1	571	n/a	n/a
104	8	1	n02105251_7755	1	227	n/a	n/a
112	8	1	n02321529_613	1	330	n/a	n/a
120	8	1	n04238763_364	1	799	n/a	n/a
128	8	2	n04238763_364	1	799	n/a	n/a
136	8	1	n02097474_4574	1	201	n/a	n/a
144	8	1	n02669723_818	1	401	n/a	n/a
152	8	1	n04277352_2568	1	817	n/a	n/a
160	8	1	n04209133_301	1	794	n/a	n/a
168	8	1	n04429376_37527	1	858	n/a	n/a
176	8	1	n04049303_16577	1	757	n/a	n/a
184	8	1	n04487394_30069	1	876	n/a	n/a
192	8	1	n12985857_535	1	992	n/a	n/a
200	8	1	n03016953_7504	1	494	n/a	n/a
208	8	1	n01631663_4007	1	28	n/a	n/a
216	8	1	n03649909_9394	1	622	n/a	n/a
224	8	1	n04005630_17908	1	744	n/a	n/a
232	8	1	n03916031_3348	1	712	n/a	n/a
240	8	1	n04254120_4146	1	805	n/a	n/a
248	8	1	n03837869_3537	1	683	n/a	n/a
256	8	1	n02859443_4392	1	450	n/a	n/a
264	8	1	n04435653_8968	1	859	n/a	n/a
272	8	1	n02363005_24790	1	338	n/a	n/a
280	8	1	n01729322_5540	1	55	n/a	n/a
288	8	1	n04560804_6219	1	900	n/a	n/a
296	8	1	n04074963_613	1	762	n/a	n/a
304	8	2	n04074963_613	1	762	n/a	n/a
312	8	1	n03379051_443	1	561	n/a	n/a
320	8	1	n02277742_801	1	323	n/a	n/a
328	8	1	n03871628_9690	1	693	n/a	n/a
336	8	1	n12620546_2101	1	990	n/a	n/a
344	8	1	n02444819_1732	1	361	n/a	n/a
352	8	1	n09229709_2024	1	972	n/a	n/a
360	8	1	n04275548_3060	1	816	n/a	n/a
368	8	1	n02514041_3087	1	390	n/a	n/a
376	8	1	n07932039_1341	1	970	n/a	n/a
384	8	1	n07745940_3242	1	950	n/a	n/a
392	8	1	n07716906_9585	1	941	n/a	n/a
400	8	1	n01749939_11069	1	65	n/a	n/a
408	8	1	n04019541_26269	1	747	n/a	n/a
416	8	2	n04019541_26269	1	747	n/a	n/a
424	8	1	n02129165_2708	1	292	n/a	n/a
432	8	1	n07768694_18143	1	958	n/a	n/a
440	8	1	n02871525_5003	1	455	n/a	n/a
448	8	1	n03325584_21166	1	553	n/a	n/a
456	8	1	n03530642_6722	1	600	n/a	n/a
464	8	1	n01917289_97	1	110	n/a	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
