onset	duration	trial_type	stimulus_name	category_index	image_index	button_response	response_time
0	32	-1	n/a	n/a	n/a	n/a	n/a
32	8	1	n04152593_2777	1	783	n/a	n/a
40	8	2	n04152593_2777	1	783	n/a	n/a
48	8	1	n04192698_9723	1	788	n/a	n/a
56	8	1	n03197337_18498	1	532	n/a	n/a
64	8	1	n03467068_1496	1	584	n/a	n/a
72	8	1	n04584207_13818	1	904	n/a	n/a
80	8	1	n04487081_1120	1	875	n/a	n/a
88	8	2	n04487081_1120	1	875	n/a	n/a
96	8	1	n02486410_9993	1	373	n/a	n/a
104	8	1	n04133789_17801	1	775	n/a	n/a
112	8	1	n02134084_20942	1	297	n/a	n/a
120	8	1	n04041544_1362	1	755	n/a	n/a
128	8	1	n02408429_1582	1	347	n/a	n/a
136	8	1	n01498041_5457	1	7	n/a	n/a
144	8	1	n03445924_2756	1	576	n/a	n/a
152	8	1	n03676483_12089	1	630	n/a	n/a
160	8	1	n02509815_31600	1	388	n/a	n/a
168	8	1	n01751748_4322	1	66	n/a	n/a
176	8	1	n09468604_730	1	980	n/a	n/a
184	8	1	n02114712_20069	1	272	n/a	n/a
192	8	1	n03982430_156	1	737	n/a	n/a
200	8	1	n01877812_10723	1	105	n/a	n/a
208	8	1	n04557648_9649	1	899	n/a	n/a
216	8	1	n07742313_1373	1	949	n/a	n/a
224	8	1	n03485407_5739	1	591	n/a	n/a
232	8	1	n04462240_13730	1	866	n/a	n/a
240	8	1	n01530575_1070	1	11	n/a	n/a
248	8	1	n02123045_5933	1	282	n/a	n/a
256	8	1	n07717556_1213	1	943	n/a	n/a
264	8	1	n04326547_7191	1	826	n/a	n/a
272	8	1	n04285008_1140	1	818	n/a	n/a
280	8	2	n04285008_1140	1	818	n/a	n/a
288	8	1	n07718747_19839	1	945	n/a	n/a
296	8	1	n04136333_23571	1	776	n/a	n/a
304	8	2	n04136333_23571	1	776	n/a	n/a
312	8	1	n03793489_22924	1	674	n/a	n/a
320	8	1	n02256656_1174	1	317	n/a	n/a
328	8	1	n03372029_77297	1	559	n/a	n/a
336	8	1	n03673027_2080	1	629	n/a	n/a
344	8	1	n02109047_6895	1	247	n/a	n/a
352	8	1	n02948072_7459	1	471	n/a	n/a
360	8	1	n03095699_4762	1	511	n/a	n/a
368	8	1	n02841315_3475	1	448	n/a	n/a
376	8	1	n04243546_2278	1	801	n/a	n/a
384	8	1	n02917067_17485	1	467	n/a	n/a
392	8	1	n04550184_2333	1	895	n/a	n/a
400	8	1	n01828970_4397	1	93	n/a	n/a
408	8	2	n01828970_4397	1	93	n/a	n/a
416	8	1	n04482393_4735	1	871	n/a	n/a
424	8	1	n02119789_2515	1	279	n/a	n/a
432	8	1	n03627232_1376	1	617	n/a	n/a
440	8	1	n04131690_14057	1	774	n/a	n/a
448	8	1	n04039381_4248	1	753	n/a	n/a
456	8	1	n03133878_1049	1	522	n/a	n/a
464	8	1	n02264363_8174	1	319	n/a	n/a
472	6	-2	n/a	n/a	n/a	n/a	n/a
